sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,
2629,[ 8 13],ADVANTAGE AMERICANS,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The term 'Americans' is a foreign borrowing, as it comes from the English language. The word is also a clipping, as it is a shortened version of the full demonym 'United States citizens'.""
}","['foreign_borrowing', 'clipping']","{
  ""Properties"": [""acronyms""],
  ""Explanation"": ""The text includes the acronym 'AMERICANS' formed from the first letters of the words in the phrase 'ADVANTAGE AMERICANS'.""
}",['acronyms'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Americans' is a foreign borrowing from the English language. It is derived from the name of the country, America.""
}",['foreign_borrowing'],FALSE,"{
  ""Properties"": [""acronyms""],
  ""Explanation"": ""The use of 'Americans' in all caps suggests that it may be an acronym, although the specific expansion is not provided.""
}",['acronyms'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Americans' in this context is a foreign borrowing, as it is a word borrowed from the English language to refer to the people of the United States.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Americans' in the phrase 'Advantage Americans' appears to be a foreign borrowing, as it is a word borrowed from the English language to designate people from the United States.""
}",['foreign_borrowing'],0,['foreign_borrowing'],,,,,
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'Wilt' as a euphemistic deformation of 'will' to avoid directly using the word 'will' in a religious or respectful context.""
}",['taboo_deformation'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'righteous' is formed by analogy from the word 'wicked' as it is close in meaning. Both refer to moral or ethical behavior.""
}",['analogy'],"{
  ""Properties"": [""proper nouns to common nouns"", ""analogy""],
  ""Explanation"": ""The use of the proper noun 'Abraham' as a common noun in the sentence is an example of the property 'proper nouns to common nouns'. Additionally, the formation of the word 'righteous' by analogy from the word 'wicked' demonstrates the property 'analogy'.""
}","['proper_nouns_to_common_nouns', 'analogy']",FALSE,"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The text contains the foreign borrowing of the name 'Abraham' from Hebrew.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The text contains a foreign borrowing in the form of 'wicked', which comes from Old English.""
}",['foreign_borrowing'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The name 'Abraham' is used as a common noun to refer to a person, rather than the specific biblical figure.""
}",['proper_nouns_to_common_nouns'],0,['foreign_borrowing'],,,,,
3130,[9],"It beggars belief of ordinary people that, after so many years of hearing and reading them, Ratzinger would remain on such friendly terms with men like Walter Kasper and Carlo Maria Martini, the alleged brains of the Sankt Gallen Mafia.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The proper nouns 'Ratzinger', 'Walter Kasper', and 'Carlo Maria Martini' are used as general terms to refer to specific individuals.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Ratzinger' as a common noun to refer to an ordinary person in the sentence 'It beggars belief of ordinary people' demonstrates the property of proper nouns to common nouns.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns"", ""foreign borrowing""],
  ""Explanation"": ""The text uses the proper nouns 'Ratzinger', 'Walter Kasper', and 'Carlo Maria Martini' as common nouns to refer to these individuals, indicating generalization. Additionally, it includes the foreign borrowing of 'Mafia' from Italian.""
}","['proper_nouns_to_common_nouns', 'foreign_borrowing']",FALSE,"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Ratzinger' as a common noun to refer to an ordinary person is an example of using a proper noun as a general term.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Ratzinger' as a common noun to refer to a person (Pope Benedict XVI) is an example of using a proper noun as a common noun.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Ratzinger' as a common noun to refer to a person, rather than as a specific proper noun, indicates the use of a proper noun as a common noun.""
}",['proper_nouns_to_common_nouns'],1,['proper_nouns_to_common_nouns'],,,,,
3436,[9],"Orban has seen the influence of George Soros and his organizations in Hungary and has openly criticized it and Soros, calling Soros a ""public enemy.""",New_words_and_changing_uses,['compounds'],['compounds'],['compounds'],TRUE,['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Soros' as a general term to refer to a person, without being used as a specific proper noun, demonstrates the property of proper nouns to common nouns.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The proper noun 'Soros' is used as a common noun to refer to George Soros and his organizations in a general sense, similar to the use of 'kleenex' for tissue.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Soros' as a common noun to refer to George Soros, a specific individual, is an example of using a proper noun as a general term.""
}",['proper_nouns_to_common_nouns'],TRUE,"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Soros' as a common noun to refer to George Soros, turning a proper noun into a general term.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Soros' as a common noun to refer to a general term for a person, in this case, 'public enemy'.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Soros' as a common noun to refer to a category of people or organizations, rather than just the individual George Soros, demonstrates the property of proper nouns to common nouns.""
}",['proper_nouns_to_common_nouns'],1,['proper_nouns_to_common_nouns'],1,0,GPT makde upo its own property,['compounds'],
3787,[10],“The insistence with which Francis defends Barros is mystifying.,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'mystifying' is formed by analogy from the noun 'mystify'.""
}",['analogy'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The phrase 'Barros' is of foreign origin and has been borrowed from another language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'defends' is originally a verb, but in this sentence, it is used as a noun, indicating a change in part of speech, which is a conversion.""
}",['conversion'],FALSE,"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Barros' as a proper noun in the sentence indicates a foreign borrowing from a Spanish or Portuguese origin, as it is a common surname in those languages.""
}",['foreign_borrowing'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'defends' is used in an analogous way to 'defense', forming a new word 'defends' to match the meaning of 'defense'.""
}",['analogy'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Barros' is a foreign borrowing from a Spanish or Portuguese surname, indicating a borrowing of a word from another language.""
}",['foreign_borrowing'],0,['foreign_borrowing'],,,,,
3797,[11],"How many defenseless (unarmed) people are robbed, assaulted, accosted, beaten up, raped, wounded, paralyzed, or killed in a year’s time?",New_words_and_changing_uses,['prefixes/suffixes'],['prefixes/suffixes'],['prefixes/suffixes'],TRUE,"['compounds', 'conversions']","{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'paralyzed' is an example of a conversion, as it is originally an adjective used here as a verb to describe the state of someone being affected.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'defenseless' is being used as a noun (defenseless people) instead of its original adjectival form, which represents a conversion.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The use of 'robbed' and 'assaulted' as verbs, rather than nouns, demonstrates the conversion of these words from their original parts of speech.""
}",['conversions'],TRUE,"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'defenseless' is originally an adjective, but it is used here as a noun to refer to unarmed people, which is an example of conversion.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'defenseless' is used as a noun in this context, which is a conversion from its original adjectival form.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'defenseless' is originally an adjective, but in this context, it is used as a noun to refer to unarmed people, which is a conversion of its original part of speech.""
}",['conversions'],1,['conversions'],1,0,GPT is wrong about the part of speech,['prefixes/suffixes'],un-armed
3803,[ 8 11],"Of course, the reality is that bringing something like this up more than 30 years later is ridiculous, but this is the Democrats for you.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""prefixes/suffixes""],
  ""Explanation"": ""The prefix 're-' in 'reality' changes the meaning of the root word 'ality'. The suffix '-ed' in 'bringing' changes the verb 'bring' to indicate past tense.""
}",['prefixes/suffixes'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of 'Democrat' as a common noun from the proper noun 'Democrats' is an example of analogy, where a new word is formed according to the model of another word that is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The conversion property is present as the word 'Democrat' (a noun) is converted into 'Democrats' (a plural noun) to refer to the political party.""
}",['conversion'],FALSE,"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of 'Democrats' as a general term for a group of people is formed by analogy from the specific political party.""
}",['analogy'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'Democrats' is being used as a noun, even though it is originally a proper noun referring to a specific political party.""
}",['conversions'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'Democrat' in 'Democrats' is analogous to the formation of other political party names, such as 'Republican'.""
}",['analogy'],0,['analogy'],,,,,
3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'abused' is used to describe the victims' experience, and 'sounding' is used to draw an analogy between Pope Francis' speech and the men who abused them, thus forming a new word 'sounding' by analogy.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The use of 'like' suggests an analogy between Pope Francis and the men who abused them, forming a new word according to the model of another word that is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'abused' is used analogously to refer to the behavior of Pope Francis sounding similar to the behavior of the men who perpetrated abuse.""
}",['analogy'],TRUE,"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'abused' is used to create an analogy with 'Pope Francis', indicating that he is resembling the men who abused them.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'abused' is used to create an analogy with 'Pope Francis', indicating that he is becoming more similar to the men who abused them.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'abused' is used to create an analogy with 'Pope Francis', indicating that he is becoming more similar to the men who abused them.""
}",['analogy'],1,['analogy'],,,,,
3855,[13  8],"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.",New_words_and_changing_uses,['compounds'],['compounds'],['compounds'],TRUE,['doubling'],"{
  ""Properties"": [""clipping"", ""analogy""],
  ""Explanation"": ""The use of 'smear' as a verb is a conversion, as 'smear' is originally a noun. The formation of 'last-minute' as a compound is an example of analogy, as it follows the model of other compound nouns like 'last-minute decision.'""
}","['clipping', 'analogy']","{
  ""Properties"": [""clipping"", ""conversion""],
  ""Explanation"": ""The text contains a clipped word 'smears' from 'false last-minute smears' and converted the noun 'scare' into a verb 'drive me out'.""
}","['clipping', 'conversion']","{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'darn' as a euphemism to soften the impact of a stronger word, 'damn'.""
}",['taboo_deformation'],FALSE,"{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The text does not contain any foreign borrowings, compounds, prefixes/suffixes, blends, conversions, catachresis, acronyms, proper nouns to common nouns, analogy, fabrication, onomatopoeia, taboo deformation, or doubling. However, the word 'smears' is a foreign borrowing from the English word 'smear' and the word 'last-minute' is a clipped compound of 'last' and 'minute'.""
}","['foreign_borrowing', 'clipping']","{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The text does not exhibit any of the other properties listed. The word 'smears' is a foreign borrowing from English, and 'last-minute' is a compound word formed by yoking together existing words.""
}","['foreign_borrowing', 'clipping']","{
  ""Properties"": [""clipping"", ""compounds""],
  ""Explanation"": ""The text contains the clipping of 'smears' from 'last-minute smears' and the compound 'last-minute'."" 
}","['clipping', 'compounds']",0,"['foreign_borrowing', 'clipping']",1,0,GPT explanation does not match classification,['compounds'],last-minute
3871,[13],"And it seems clear from the way it was done, and the way Francis treated Muller in general, that he was indeed got rid of.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The term 'got rid of' is a conversion, as it transforms the adjective 'rid' into a past participle form of a verb.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'got' is a conversion from a verb to a past participle, as it is used in a verb form but functions as an adjective in this sentence.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The term 'got rid of' is a conversion, as it changes the verb 'rid' into a passive past tense verb phrase.""
}",['conversions'],TRUE,"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The use of 'got rid of' converts the original noun 'rid' into a verb, indicating a change in part of speech.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The use of 'got rid of' involves converting the noun 'rid' into a verb, indicating a change in part of speech.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The use of 'got rid of' converts the noun 'rid' into a verb, indicating a change in part of speech.""
}",['conversions'],1,['conversions'],,,,,
3895,[13],Impossible.,New_words_and_changing_uses,['prefixes/suffixes'],['prefixes/suffixes'],['prefixes/suffixes'],TRUE,[],"{
  ""Properties"": [],
  ""Explanation"": ""No new words or changing uses are present in the given text.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""No new words or changing uses are evident in the provided text.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""No new words or changing uses are evident in the given text.""
}",[],TRUE,"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of new words or changing uses from the provided properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of New words and changing uses are present in the provided text.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain any examples of new words or changing uses from the provided properties.""
}",[],0,[],1,0,,['prefixes/suffixes'],
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,New_words_and_changing_uses,['acronyms'],['acronyms'],['acronyms'],TRUE,[],"{
    ""Properties"": [""foreign borrowing""],
    ""Explanation"": ""The use of 'Iran' in the sentence is a foreign borrowing as it comes from the Persian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Iran' in the sentence is a foreign borrowing, as it is borrowed from the Persian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The phrase 'Iran' is a foreign borrowing, as it is taken from the name of the country Iran.""
}",['foreign_borrowing'],TRUE,"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Iran' in the sentence is a foreign borrowing, as it is a word borrowed from the Persian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The text does not contain any new words or changing uses that fit the properties listed.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The text does not contain any new words or changing uses that fit the properties listed.""
}",['foreign_borrowing'],1,['foreign_borrowing'],1,0,GPT explanation does not match classification,['acronyms'],
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The creation of the phrase 'Drain the Swamp' is an example of analogy, as it is formed according to the model of another word that is close in meaning ('clean up corruption').""
}",['analogy'],"{
  ""Properties"": [""compounds"", ""analogy""],
  ""Explanation"": ""The text contains compounds like 'Drain the Swamp' formed by yoking existing words together, and 'an excellent example' formed by analogy from 'a terrible example'.""
}","['compounds', 'analogy']","{
  ""Properties"": [""compounds"", ""foreign borrowing""],
  ""Explanation"": ""The text contains the compound 'Drain the Swamp' and the foreign borrowing 'cafe latte'.""
}","['compounds', 'foreign_borrowing']",FALSE,"{
  ""Properties"": [""compounds"", ""analogy""],
  ""Explanation"": ""The text contains compounds like 'Drain the Swamp' and 'past week', as well as an analogy with 'what on Earth could've made a man promising to Drain the Swamp so popular'.""
}","['compounds', 'analogy']","{
  ""Properties"": [""compounds"", ""analogy""],
  ""Explanation"": ""The text contains compounds like 'Drain the Swamp' and 'past week', as well as an analogy between 'what on Earth' and 'what could've made'.""
}","['compounds', 'analogy']","{
  ""Properties"": [""compounds"", ""analogy""],
  ""Explanation"": ""The use of 'Drain the Swamp' is a compound word and an analogy, as it is formed by combining two existing words and is formed according to the model of 'cleaning up corruption'.""
}","['compounds', 'analogy']",1,"['compounds', 'analogy']",,,,,
4315,[ 9 14],"Bishop Morlino does this in a moment when he is under heavy attack as a “hater” for defending the Church’s teaching on marriage—an attack, by the way, which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The phrase 'heavy attack' is a compound, formed by joining the words 'heavy' and 'attack'.""
}",['compounds'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Bishop Morlino' as a common noun to refer to a bishop, turning a proper noun into a general term, qualifies as a proper noun to common noun transformation.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""foreign borrowing"", ""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'The Remnant' as a general term for a particular group of people or organization ('we') is an example of proper nouns being used as common nouns. The borrowing of 'Remnant' from its original meaning to refer to a specific community or organization is a kind of foreign borrowing.""
}","['foreign_borrowing', 'proper_nouns_to_common_nouns']",FALSE,"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'hater' is a foreign borrowing from English, as it is borrowed from the word 'hate' to create a noun form.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'hater' is a foreign borrowing from English, originally derived from the word 'hate'.""
}",['foreign_borrowing'],"{
  ""Properties"": [""compounds"", ""conversion""],
  ""Explanation"": ""The text contains compounds like 'heavy attack' and 'Church's teaching', as well as a conversion of the noun 'attack' into the verb 'attack' in 'which prompted us here at The Remnant to join the fight'.""
}","['compounds', 'conversions']",0,['foreign_borrowing'],,,,,
4318,[14],Kill the Messenger,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The title 'Kill the Messenger' uses a taboo deformation, euphemistically conveying a message of harm or danger without using explicit language.""
}",['taboo_deformation'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is an example of clipping, where the word 'the' is removed from the original phrase 'Kill the Messenger'.""
}",['clipping'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is formed according to the model of other expressions indicating shooting down the bearer of bad news, such as 'don't shoot the messenger.' The new word is formed by analogy from the existing idiom.""
}",['analogy'],FALSE,"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is an analogy formed according to the model of the word 'shoot the messenger', which means to blame or punish the bearer of bad news.""
}",['analogy'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is a taboo deformation, as it uses a euphemism ('kill') to soften the impact of the original meaning.""
}",['taboo_deformation'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is an analogy formed according to the model of the word 'shoot the messenger' that is close in meaning.""
}",['analogy'],0,['analogy'],,,,,
4329,[14],"Representatives work for us, we do not work for them.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'representatives' according to the model of the word 'workers', forming a new word with a similar meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'representatives' is formed by analogy from the word 'represent' to convey the idea of individuals who represent the public.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'representatives' is by analogy, based on the model of 'workers'.""
}",['analogy'],TRUE,"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The new word 'representatives' is formed according to the model of the existing word 'representative' that is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'representatives' is based on the model of 'work' and 'us', creating a new word according to the model of another word that is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the phrase 'work for us' by analogy to 'work for them' demonstrates the use of analogy to create a new word or phrase based on a similar existing concept.""
}",['analogy'],1,['analogy'],,,,,
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,New_words_and_changing_uses,['compounds'],['compounds'],['compounds'],TRUE,['compounds'],"{
  ""Properties"": [""foreign borrowing"", ""catachresis"", ""taboo deformation""],
  ""Explanation"": ""The title contains 'Assassination', a foreign borrowing, in a figurative sense, as well as 'character assassination', a catachresis, and potentially a taboo deformation.""
}","['foreign_borrowing', 'catachresis', 'taboo_deformation']","{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The term 'assassination' comes from the foreign borrowing of the Latin word 'assassinare' and has been clipped to form 'character assassination', showing both properties.""
}","['foreign_borrowing', 'clipping']","{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The term 'character assassination' is formed by analogy from the word 'assassination' to convey the idea of severely damaging someone's reputation, especially in the context of Judge Kavanaugh's controversial confirmation process.""
}",['analogy'],FALSE,"{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The title contains the foreign borrowing 'Kavanaugh' from a proper noun, and the clipping 'Last-Minute' from 'last-minute'.""
}","['foreign_borrowing', 'clipping']","{
  ""Properties"": [""foreign borrowing"", ""compounds""],
  ""Explanation"": ""The title contains the compound 'Last-Minute', which is a combination of two existing words. Additionally, 'Kavanaugh' is a proper noun being used as a common noun to refer to the judge, which is a form of proper nouns to common nouns.""
}","['foreign_borrowing', 'compounds']","{
  ""Properties"": [""foreign borrowing"", ""clipping""],
  ""Explanation"": ""The title contains 'Kavanaugh', a proper noun, which is used as a general term to refer to Judge Kavanaugh. This is an example of proper nouns to common nouns. Additionally, 'assassination' is a foreign borrowing from the Italian word 'assassinare'. The word 'Kavanaugh' can also be considered a clipping of the full name 'Brett Kavanaugh'.""
}","['foreign_borrowing', 'clipping']",0,"['foreign_borrowing', 'clipping']",1,0,GPT is misinterpreting the property. Using it out of context of grammar.,['compounds'],
4353,[ 7 14],"""For us, Hungary is first.",New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Hungary' is borrowed from the country's name, 'Magyarország' in Hungarian.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Hungary' in the English sentence is a foreign borrowing from the Hungarian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Hungary' in the English sentence is a foreign borrowing from the Hungarian language.""
}",['foreign_borrowing'],TRUE,"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Hungary' in the English sentence indicates a foreign borrowing from the Hungarian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Hungary' is borrowed from the Hungarian language.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Hungary' is borrowed from another language (Hungarian) and used in the English sentence.""
}",['foreign_borrowing'],1,['foreign_borrowing'],,,,,
4366,[15],The authorities allowed him to commit the crime.,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""catachresis""],
  ""Explanation"": ""The use of 'commit' in connection with 'crime' is a catachresis, as 'commit' is borrowed from the language of actions and responsibilities to designate something that lacks a label.""
}",['catachresis'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'commit the crime' uses taboo deformation to soften the impact of the word 'crime' by using a euphemism.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'commit the crime' uses a euphemism (taboo deformation) for a potentially sensitive topic.""
}",['taboo_deformation'],FALSE,"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'commit the crime' uses a euphemism ('commit') to soften the impact of the taboo word ('crime').""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'allowed' instead of 'permitted' or 'authorized' is a euphemism to soften the impact of the statement.""
}",['taboo_deformation'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'commit' is originally a verb, but in this sentence, it is used as a noun, indicating a conversion of the word from one part of speech to another.""
}",['conversions'],0,['taboo_deformation'],,,,,
4368,[15],They don’t care to see Trump vindicated.,New_words_and_changing_uses,[],[],[],TRUE,[],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'vindicated' is borrowed from Latin 'vindico', which means 'to avenge' or 'to punish'""
}",['foreign_borrowing'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'vindicated' appears to be clipped from its full form 'vindicate', creating a new form that is used in the context of the sentence.""
}",['clipping'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'vindicated' is a verb that has been formed from the adjective 'vindicated' by changing its part of speech. It has been converted from an adjective to a verb.""
}",['conversions'],FALSE,"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'vindicated' is a clipped form of 'vindicate'.""
}",['clipping'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'vindicated' is a clipped form of 'vindicate' in this context.""
}",['clipping'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'vindicated' is a clipped form of 'vindicate'.""
}",['clipping'],1,['clipping'],,,,,
