sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The use of 'defends' and 'raises' in a transposed structure mirrors the pattern of argument from inversion, making this an example of antimetabole.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' paired with 'raises the Jewish Question' creates an antithesis, presenting opposites in the same sentence.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an antithesis by juxtaposing the concepts of 'defends a Hitler-lover' and 'raises the Jewish Question' to create a contrast and emphasize the controversial nature of the politician's actions.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' and 'raises the Jewish Question' presents an argument from opposites, creating a contrast between the actions of the politician.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' and 'raises the Jewish Question' presents an argument from opposites, creating a contrast between the actions of the politician.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' and 'raises the Jewish Question' presents an argument from opposites, creating a contrast between the actions of the politician.""
}",['antithesis'],1,['antithesis'],,,,
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""antimetabole""
  ],
  ""Explanation"": ""The sentence employs antimetabole by transposing the arguments in the phrase 'offered no evidence' and 'was asked for any'.""
}",['antimetabole'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites: 'She offered no evidence' contrasts with 'nor was asked for any' to emphasize the lack of evidence for the grave allegations.""
}",['antithesis'],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' constitutes strategic repetition within the passage.""
}",['strategic_repetition'],FALSE,"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an antithesis by contrasting the lack of evidence with the seriousness of the allegations.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an antithesis by contrasting the lack of evidence with the seriousness of the allegations.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an antithesis by contrasting the lack of evidence with the seriousness of the allegations.""
}",['antithesis'],1,['antithesis'],,,,
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'prioritize the Russia investigation over following up on the Midyear-related investigative lead' presents an argument from opposites, highlighting the contrast between the two priorities.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'prioritize the Russia investigation' and 'following up on the Midyear-related investigative lead.' This creates an antithesis in the statement.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is present in the phrase 'prioritize the Russia investigation over following up on the Midyear-related investigative lead'.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'prioritize the Russia investigation over following up on the Midyear-related investigative lead' presents an argument from opposites, highlighting the contrast between the two options.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'prioritize the Russia investigation over following up on the Midyear-related investigative lead' presents an argument from opposites, highlighting the contrast between the two options.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'prioritize the Russia investigation' and 'following up on the Midyear-related investigative lead discovered on the Weiner laptop'.""
}",['antithesis'],1,['antithesis'],,,,
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the idea of 'reason for' with 'symptom of' to highlight the opposition between the Guardian's stated reasons and the actual cause.""
}",['antithesis'],"{
  ""Properties"": [""antithesis"", ""defintion as figure""],
  ""Explanation"": ""The sentence presents an argument from opposites (hatred of Assange vs. violation of journalistic standards) and sets forth the full meaning and character of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hatred of Assange' and 'deeper malaise' presents an argument from opposites, which aligns with the antithesis figure of argument.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hatred of Assange' and 'deeper malaise' presents an argument from opposites, indicating a contrast between the Guardian's treatment of Assange and the broader issue within the media.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hatred of Assange' and 'deeper malaise' presents an argument from opposites, indicating a contrast between the specific issue and a broader problem.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the reason for the Guardian's actions with the deeper malaise in the Guardian and wider corporate media.""
}",['antithesis'],1,['antithesis'],,,,
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'dissident left' and 'the right' presents an argument from opposites, or antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the impact of social media restrictions on the dissident left versus the right.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'critical voices of the dissident left' and 'the right.' This highlights the argument being made about the impact of restrictions on social media.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'dissident left' and 'right' presents an argument from opposites, highlighting the contrast between the treatment of different political groups on social media.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the portrayal of social media as overrun by Russian trolls with the outcome of tighter restrictions affecting the dissident left more than the right.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'dissident left' and 'the right' presents an argument from opposites, highlighting the contrast between the treatment of different political groups on social media.""
}",['antithesis'],1,['antithesis'],,,,
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The example text does not exhibit antithesis, antimetabole, definition as figure, induction, or eduction. However, it does utilize strategic repetition in the phrase '...did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week.' The repetition of 'did not shoot' emphasizes the denial of the initial claim and highlights the contradiction in the timeline."" 
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The passage contains strategic repetition in the form of the repeated reference to the timeline and contradicting information provided by the Las Vegas police. The repetition emphasizes this specific aspect of the news report.""
}",['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is seen in the contradiction of the initial timeline provided by the police and the updated information regarding the shooting incident.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The text does not exhibit any of the other properties listed. However, it does use strategic repetition with the phrase 'did not shoot' repeated in the passage, emphasizing the denial of the previous timeline offered by the police.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The text does not exhibit any of the other listed properties, but it does contain strategic repetition in the form of the repetition of the phrase 'did not shoot' in the context of contradicting a timeline.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of strategic repetition is evident in the repetition of the phrase 'did not shoot' in the passage.""
}",['strategic_repetition'],1,['strategic_repetition'],,,,
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""This statement uses antimetabole by transposing the words 'understand' and 'trouble' in the second half of the sentence, creating a parallel structure with an inverted order.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement sets up an opposition between the speaker's lack of understanding and the witness's trouble with the question.""
}",['antithesis'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The speaker is drawing a general conclusion about the witness based on a specific instance of the witness having trouble with a particular question.""
}",['induction'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, highlighting the contrast between the judge's lack of understanding and the witness's trouble with the question.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, highlighting the contrast between the judge's lack of understanding and the witness's trouble with the question.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, highlighting the contrast between the judge's lack of understanding and the witness's trouble with the question.""
}",['antithesis'],1,['antithesis'],,,,
863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""strategic repetition"", ""antimetabole""],
  ""Explanation"": ""The use of the word 'inadvertently' creates an argument from inversion (antimetabole) by transposing the action of giving evidence to defense attorneys with the expectation of it going to prosecutors. Additionally, the strategic repetition of 'Capitol Police didn’t make arrests' and 'supposed to go to prosecutors' emphasizes the contrast between expectations and actions.""
}","['strategic_repetition', 'antimetabole']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently' presents an argument from opposites, highlighting the contrast between the actions and suggesting a paradoxical situation.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently' in the same sentence creates an argument from opposites, highlighting the contradictory actions and mishaps of the Capitol Police.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of the word 'inadvertently' is repeated to emphasize the mistake made by the Capitol Police.""
}",['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently' presents an argument from opposites, highlighting the contrast between the actions of Capitol Police and the unintended outcome.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of strategic repetition is evident in the repeated emphasis on the actions of the Capitol Police, highlighting their failure to make arrests and the inadvertent transfer of evidence.""
}",['strategic_repetition'],0,['strategic_repetition'],,,,
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'Islamic profession of faith' and 'practice calligraphy' presents an argument from opposites, as the act of writing a religious phrase is contrasted with the stated purpose of practicing calligraphy.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The use of the phrase 'under fire' creates an antithesis by juxtaposing the school's actions with the criticism it has received. Additionally, the strategic repetition of 'instructing junior high students' and 'to write the Islamic profession of faith' emphasizes the controversial nature of the instruction.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'come under fire' presents an antithesis by juxtaposing the negative criticism with the act of instructing students to write the Islamic profession of faith.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'under fire' and 'Islamic profession of faith' presents an argument from opposites, highlighting the controversy surrounding the school's action.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'under fire' and 'Islamic profession of faith' presents an argument from opposites, highlighting the controversy surrounding the school's action.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'under fire' and 'ostensibly' presents an argument from opposites, highlighting the controversy surrounding the school's action and the stated reason for the activity.""
}",['antithesis'],1,['antithesis'],,,,
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, emphasizing the contrast between 'making the resistance to jihad' and 'the entire religion'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the phrase 'resistance to jihad' and 'entire religion'. The contrast between the two ideas creates an antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between making resistance to jihad a battle between 'us and the entire religion'.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'us' and 'entire religion' creates an argument from opposites, highlighting the contrast between the two sides.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'us' and 'entire religion' creates an argument from opposites, highlighting the contrast between the two sides.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'us' and 'the entire religion' presents an argument from opposites, highlighting the contrast between the two groups.""
}",['antithesis'],1,['antithesis'],,,,
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The use of 'it gets even worse' followed by 'further discloses' is an example of antimetabole, as the arguments are transposed in the phrase.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'And it gets even worse' sets up an argument from opposites, highlighting a worsening situation.""
}",['antithesis'],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of 'further discloses' at the beginning of the sentence and 'assure' in the middle of the sentence indicates strategic repetition within the passage.""
}",['strategic_repetition'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'And it gets even worse' sets up an antithesis by presenting a contrast between the current situation and a worsening scenario.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'And it gets even worse' sets up an antithesis by presenting a contrast between the current situation and a worsened state.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'And it gets even worse' sets up an antithesis by presenting a contrast between the current situation and a more negative outcome.""
}",['antithesis'],1,['antithesis'],,,,
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting 'sanctimony and incompetence' with the idea that 'nothing good can be said'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'sanctimony and incompetence' presents an argument from opposites, highlighting the negative attributes of the subject."" 
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting 'nothing good' with 'sanctimony and incompetence'.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting 'sanctimony' with 'incompetence'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'nothing good' and 'sanctimony and incompetence'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting 'nothing good' with 'sanctimony and incompetence'.""
}",['antithesis'],1,['antithesis'],,,,
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis"", ""induction""],
  ""Explanation"": ""The statement presents an argument from opposites, as it contrasts the actions of the man who sold ammunition (didn't spot any suspicious signs) with the outcome of the situation (the deadliest mass shooting). Additionally, the reasoning follows an inductive pattern by drawing a conclusion about people in general from the specific example of the one-time customer.""
}","['antithesis', 'induction']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'disturbed' and 'didn't spot any suspicious signs' presents an argument from opposites, emphasizing the contrast between the man's feelings of disturbance and his failure to notice anything suspicious about the customer.""
}",['antithesis'],"{
  ""Properties"": [
    ""induction""
  ],
  ""Explanation"": ""The statement makes a conclusion from the specific (the Arizona man) to the general (not spotting any suspicious signs about his customer).""
}",['induction'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'sold ammunition' and 'didn't spot any suspicious signs.' The juxtaposition of these opposing actions creates an antithesis in the sentence.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'sold ammunition' and 'didn't spot any suspicious signs'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'sold ammunition' and 'didn't spot any suspicious signs'. The juxtaposition of these opposing actions creates an antithesis in the sentence.""
}",['antithesis'],1,['antithesis'],,,,
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis"", ""defintion as figure""],
  ""Explanation"": ""The statement sets forth the full meaning and character of Judge Kavanaugh's comfort in being put through the ringer without evidence, while also presenting an argument from opposites by contrasting the idea of being put through the ringer with the lack of evidence.""
}","['antithesis', 'defintion_as_figure']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'comfort' and 'put through the ringer' creates a contrast and argument from opposites, which is characteristic of antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'comfort' and 'put through the ringer without a shred of evidence' presents an antithesis, highlighting the contrast and opposition between the two ideas.""
}",['antithesis'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'comfort' and 'put through the ringer' presents an argument from opposites, highlighting the contrast between ease and difficulty.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'comfort' and 'put through the ringer' presents an argument from opposites, highlighting the contrast between ease and difficulty.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'comfort' and 'put through the ringer' presents an argument from opposites, emphasizing the contrast between ease and difficulty.""
}",['antithesis'],1,['antithesis'],,,,
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis"", ""induction""],
  ""Explanation"": ""The sentence contains argument from opposites (antithesis) by contrasting chaos, anarchy, and illegal border crossings with discipline and the rule of law. It also uses induction by drawing a conclusion about Germany based on specific examples of chaos, anarchy, and illegal border crossings.""
}","['antithesis', 'induction']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, contrasting 'chaos, anarchy, and illegal border crossings' with 'discipline and the rule of law' in Germany.""
}",['antithesis'],"{
  ""Properties"": [""antithesis"", ""defintion as figure""],
  ""Explanation"": ""The statement presents an antithesis through the contrast between 'chaos, anarchy, and illegal border crossings' and 'discipline and the rule of law'. It also provides a definition as a figure by setting forth the character of Germany as a country known for discipline and the rule of law.""
}","['antithesis', 'defintion_as_figure']",FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites by contrasting chaos, anarchy, and illegal border crossings with discipline and the rule of law in Germany.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites by contrasting chaos, anarchy, and illegal border crossings with discipline and the rule of law in Germany.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites by contrasting chaos, anarchy, and illegal border crossings with discipline and the rule of law in Germany.""
}",['antithesis'],1,['antithesis'],0,0,GPT classification and explanation both wrong,['strategic_repetition']
1060,[5 6],That’s because he failed to conclude his article with one great big important point about former CIA Director Richard Helms.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement implies a general conclusion about the writer's failure to conclude the article based on a specific example, which is a form of induction.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about the author's failure to include an important point, based on a specific example (former CIA Director Richard Helms) mentioned in the article.""
}",['induction'],"{
  ""Properties"": [""defintion as figure""]
}",['defintion_as_figure'],FALSE,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about the author's failure to include an important point based on a specific example (former CIA Director Richard Helms).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about the author's failure to include an important point about Richard Helms based on a specific example (the conclusion of the article). This is an example of induction, drawing a general conclusion from a specific instance.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about the author's failure to include an important point about Richard Helms based on a specific example (the conclusion of the article)."" 
}",['induction'],1,['induction'],,,,
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement describes a specific example of a spacecraft carrying out a course-correction maneuver, leading to a generalization about the capabilities of the mission team.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The text presents a specific event (course-correction manoeuvre) and then makes a conclusion about the general success of the mission in guiding the spacecraft.""
}",['induction'],"{
  ""Properties"": [""eduction""],
  ""Explanation"": ""The use of 'successfully carried out' and 'guiding it towards a close-encounter' reflects a type of reasoning known as eduction, where a conclusion is drawn from a set of examples or cases.""
}",['eduction'],FALSE,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement uses induction by referring to a specific example of a course-correction manoeuvre to make a general claim about the success of the mission team.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement describes a specific event (course-correction manoeuvre) and draws a conclusion about the general capability of the mission team to guide the spacecraft effectively.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement describes a specific example of a course-correction manoeuvre and then draws a general conclusion about the success of the mission team in guiding the spacecraft.""
}",['induction'],1,['induction'],,,,
1105,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The example text uses antithesis by setting up a contrast between 'an honest man' and 'something so much worse than Liberius'. This creates a rhetorical effect by emphasizing the opposition between the two entities.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'standing against' and 'worse than' in opposition creates an argument from opposites, making it an example of antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'modern-day Athanasius' standing against 'something so much worse than Liberius' sets up an argument from opposites, creating a stark contrast between the two figures.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'standing against something so much worse than Liberius' creates an argument from opposites, contrasting the modern-day Athanasius with Liberius.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'modern-day Athanasius' standing against 'something so much worse than Liberius' creates an argument from opposites, emphasizing the contrast between the two individuals and their situations.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'standing against something so much worse than Liberius' creates an argument from opposites, contrasting the modern-day Athanasius with Liberius.""
}",['antithesis'],1,['antithesis'],,,,
1145,[9 8 6],To call them nativists and parade their moral superiority.,Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'nativists' and 'moral superiority' presents an antithesis or contrast between two opposing ideas, suggesting that the individuals are claiming moral superiority by being nativists.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites ('nativists' and 'moral superiority') in the phrase 'parade their moral superiority' qualifies as antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'nativists' and 'moral superiority' presents an opposition or contrast, indicating the use of antithesis.""
}",['antithesis'],TRUE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'nativists' and 'moral superiority' presents an argument from opposites, creating a contrast between the two concepts.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'nativists' and 'moral superiority' presents an argument from opposites, creating a contrast between the two concepts.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'nativists' and 'moral superiority' presents an argument from opposites, creating a contrast between the two concepts.""
}",['antithesis'],1,['antithesis'],,,,
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Figures_of_argument,[],[],[],TRUE,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The statement uses antimetabole by transposing the arguments 'hack job' and 'purest sense of the term' for emphasis and effect.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hack job' and 'purest sense' creates an antithesis by presenting opposites, emphasizing the contrast between the two ideas.""
}",['antithesis'],"{
    ""Properties"": [""defintion as figure""],
    ""Explanation"": ""The statement provides a lucid and succinct definition of 'hack job' as 'in the purest sense of the term'.""
}",['defintion_as_figure'],FALSE,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'hack job' and 'purest sense' are opposites, creating an antithesis in the statement.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hack job' and 'purest sense' creates an antithesis by juxtaposing the negative connotation of 'hack job' with the positive connotation of 'purest sense'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'hack job' and 'purest sense' are opposites, creating an antithesis in the statement.""
}",['antithesis'],1,['antithesis'],,,,
