sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
4405,[16],So interesting!,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The response consists of a single exclamation with no additional information, making it a loose sentence that trails off without a concluding point.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The statement 'So interesting!' is a loose sentence as it is a brief expression that stands alone without further elaboration or conclusion.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The input 'So interesting!' is a loose sentence as it lacks a subject and a verb, and does not provide any specific context or concluding point.""
}",['loose_sentences'],TRUE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text consists of a brief, open-ended statement that does not lead to a specific conclusion or main point, making it a loose sentence.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text consists of a brief, standalone exclamation without any additional information or elaboration, making it a loose sentence.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text does not exhibit left, middle, or right branching, periodic structure, or any other specific sentence architecture. Instead, it is a simple, standalone expression without any additional clauses or modifying structures.""
}",['loose_sentences'],1,['loose_sentences'],1,0,GPT misinterpreting the 'loose' feature,[]
4430,[16],You really don't need to know anything.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'anything'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text is an example of right-branching sentence structure, as it is grammatically complete but continues with modifying clauses ('to know anything').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'You really don't need to know anything.' continues with the modifying clause 'anything' which extends the main predicate 'know'.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence trails off without a concluding point, making it a loose sentence.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence trails off without a concluding point or additional information.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'anything.'""
}",['right_branching'],0,['loose_sentences'],1,0,GPT misinterpreting the 'loose' feature,[]
4431,[16],“I had no way to see into his mind.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('to see into his mind').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with a modifying clause 'to see into his mind' after the complete grammatical structure 'I had no way'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'to see into his mind.'""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'to see into his mind.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with the modifying clause 'to see into his mind' after the main clause 'I had no way'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'to see into his mind.'""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
4434,[ 8 16],No more games.,Sentence_architecture,[],[],[],TRUE,[],"{
    ""Properties"": [""Periodic sentences""],
    ""Explanation"": ""The statement 'No more games' is a complete thought and the meaning is delivered dramatically at the end, making it a periodic sentence.""
}",['Periodic_sentences'],"{
  ""Properties"": [""Periodic sentences""],
  ""Explanation"": ""The sentence 'No more games' can be seen as a periodic sentence as it delivers its meaning dramatically at the end, creating a sense of finality and emphasis.""
}",['Periodic_sentences'],"{
  ""Properties"": [""Periodic sentences""],
  ""Explanation"": ""The given sentence is a periodic sentence because it delivers its meaning dramatically at the end with no concluding point. The statement 'No more games' is a dramatic and conclusive end to the sentence.""
}",['Periodic_sentences'],TRUE,"{
  ""Properties"": [""Periodic sentences""],
  ""Explanation"": ""The sentence 'No more games.' is a periodic sentence as it delivers its meaning dramatically at the end without any additional modifying structures.""
}",['Periodic_sentences'],"{
  ""Properties"": [""Periodic sentences""],
  ""Explanation"": ""The sentence 'No more games.' delivers its meaning dramatically at the end, making it a periodic sentence.""
}",['Periodic_sentences'],"{
  ""Properties"": [""Periodic sentences""],
  ""Explanation"": ""The sentence 'No more games.' is a periodic sentence as it delivers its meaning, abruptly and dramatically, at the end with no preceding modifying structures or inserted material.""
}",['Periodic_sentences'],1,['Periodic_sentences'],1,0,GPT misinterpreting the 'periodic' feature,[]
4436,[16],“So what if this code is a gun?”,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'is a gun'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, with the phrase 'this code is a gun' providing additional information.""
}",['right_branching'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('this code is a gun') between the subject ('So') and verb ('what if').""
}",['middle_branching'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('is a gun').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'this code is a gun'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('is a gun').""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
4932,[],Here’s a link for ya to do just that.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The example text contains multiple modifying clauses and phrases that continue after the main clause, making it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text includes a right-branching sentence structure, as it continues with modifying clauses or phrases after completing the grammatical structure.""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The example text contains a right-branching sentence structure, where the initial complete grammatical sentence is followed by modifying clauses or phrases.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text contains a sentence that is complete grammatically but continues with modifying clauses or phrases, such as 'using the familiar, heavy public gestures of the Chinese.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text contains a sentence that is complete grammatically but continues with modifying clauses or phrases, such as 'using the familiar, heavy public gestures of the Chinese.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The example text contains a sentence that is complete grammatically but continues with modifying clauses or phrases, such as 'using the familiar, heavy public gestures of the Chinese.'""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
5024,[],The two cities are home to a combined 12 million people.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with the modifying phrase 'home to a combined 12 million people' after the main clause is complete.""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is grammatically complete, but it continues with the modifying phrase 'home to a combined 12 million people'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with the modifying phrase 'home to a combined 12 million people' after the main clause 'The two cities are'.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'home to a combined 12 million people.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'home to a combined 12 million people.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'home to a combined 12 million people.'""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
6125,[],They know that.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'They know that.' is complete grammatically but continues with the modifying clause 'that'.""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence 'They know that.' is a loose sentence as it is a simple statement with no additional elaboration or concluding point.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'They know that.' is a right-branching sentence because it is complete grammatically but continues with the modifying word 'that.'""
}",['right_branching'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'They know that.' is complete grammatically but continues with the modifying clause 'that.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'They know that.' is right-branching because it is complete grammatically but continues with the modifying clause 'that.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'They know that' is complete grammatically but continues with an implied clause or phrase, making it an example of right branching.""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
7211,[],Then Benedict allowed him to remain a cardinal.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'Then Benedict allowed him to remain a cardinal.' is complete grammatically but continues with the modifying clause 'to remain a cardinal.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically, but it continues with the modifying clause 'a cardinal.' It branches to the right by adding more information after the main clause."" 
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it is complete grammatically but continues with the modifying clause 'allowed him to remain a cardinal.'""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'a cardinal'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'a cardinal.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'a cardinal.'""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
7818,[],But really it comes down to the British government.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically, but it continues with modifying clauses or phrases ('it comes down to the British government').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'the British government.' This creates a right branching structure in the sentence.""
}",['right_branching'],"{
    ""Properties"": [""right branching""],
    ""Explanation"": ""The sentence is complete grammatically but it continues with the modifying clause 'the British government'.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('it comes down to the British government').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('it comes down to the British government').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('it comes down to the British government').""
}",['right_branching'],1,['right_branching'],1,0,GPT defaults to right-branching. Explanation is incorrect.,[]
7975,[],Laws are for conservatives.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The given sentence is a loose sentence as it does not have a concluding point and trails off without providing any further information or resolution.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('for conservatives').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('for conservatives').""
}",['right_branching'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('for conservatives').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('for conservatives').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'for conservatives' after the main clause 'Laws are'.""
}",['right_branching'],1,['right_branching'],,,,
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Sentence_architecture,[],[],[],TRUE,['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text contains a right-branching sentence structure. It is complete grammatically but continues with the modifying clause 'free of charge.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text contains a right-branching sentence structure as it is complete grammatically but continues with modifying clauses or phrases.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example contains a right-branching sentence structure, where the sentence is complete grammatically but continues with modifying clauses or phrases, as it includes the phrase 'free of charge' after the initial part of the sentence.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The example text does not exhibit left, middle, or right branching, periodic structure, or any other specific sentence architecture. Instead, it is a loose sentence that trails off without a concluding point.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'Completing this poll grants you access to Freedom Outpost updates free of charge.' is right-branching as it continues with the modifying phrase 'free of charge' after the main clause is complete.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as it adds 'free of charge' after the main statement.""
}",['right_branching'],0,['right_branching'],,,,
9329,[],Solemnly professed:,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The phrase 'solemnly professed' is inserted between the subject 'I' and the verb 'thought', creating a middle branching sentence structure.""
}",['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The phrase 'solemnly professed' is used as a modifying clause that continues the main clause 'I thought I could hear the sound of guns', making the sentence right branching.""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The phrase 'solemnly professed' does not introduce any modifying structures, nor does it insert material between the subject and verb, and it does not continue with additional modifying clauses or phrases. Therefore, the text does not exhibit left, middle, or right branching, nor does it form a periodic sentence. Instead, it directly presents the action without accumulating additional detail or delivering a dramatic conclusion, making it a loose sentence.""
}",['loose_sentences'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'Solemnly professed' is complete grammatically but continues with modifying clauses or phrases.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'Solemnly professed' is complete grammatically but continues with modifying clauses or phrases, making it an example of right branching.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The phrase 'solemnly professed' is a modifying clause that follows the subject, making the sentence right-branching.""
}",['right_branching'],1,['right_branching'],,,,
9396,[],Also on communion between the communities.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('between the communities').""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence 'Also on communion between the communities' trails off without a concluding point, making it a loose sentence.""
}",['loose_sentences'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence structure inserts material between the subject 'communion' and the verb 'between', making it middle branching.""
}",['middle_branching'],FALSE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The given text is a loose sentence as it trails off without a concluding point or additional detail.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence 'Also on communion between the communities.' is a loose sentence as it trails off without a concluding point or additional detail.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The given text is a loose sentence as it trails off without a concluding point or additional detail.""
}",['loose_sentences'],1,['loose_sentences'],,,,
10425,[],Whom do you consider to be the most corrupt Democrat Politician?,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The given text is a loose sentence as it trails off in a general and open-ended manner without providing any specific examples or conclusive information about the alleged corruption of a Democrat politician.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The prompt is a loose question, lacking a specific focus or concluding point. It trails off without providing a clear target for investigation or discussion.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The given text doesn't demonstrate any of the characteristics of sentence architecture mentioned. It is a direct question without any specific linguistic structures such as left branching, middle branching, right branching, periodic sentences, or loose sentences.""
}",['loose_sentences'],TRUE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The response is a loose sentence as it trails off without a concluding point or a specific answer to the question.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The question is complete grammatically but continues with modifying clauses or phrases, such as 'Democrat Politician'.""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The question is a loose sentence as it trails off without a concluding point or specific information. It does not provide any specific details or context to support the claim of corruption.""
}",['loose_sentences'],0,['loose_sentences'],,,,
10448,[],Anybody?,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text consists of a single word without any additional detail, and it does not lead to a concluding point, fitting the definition of a loose sentence.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The provided text contains a right-branching sentence structure, where the sentence continues with modifying clauses or phrases. For example, 'using the familiar, heavy public gestures of the Chinese.'""
}",['right_branching'],"{
    ""Properties"": [
        ""loose sentences""
    ],
    ""Explanation"": ""The example text does not exhibit left, middle, or right branching, periodic sentences. Instead, it ends without a concluding point, making it a loose sentence.""
}",['loose_sentences'],FALSE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The example text does not exhibit left, middle, or right branching, periodic structure, or any other specific sentence architecture. Instead, it consists of a simple, straightforward statement without any additional modifying structures or dramatic pauses."" 
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The example text is a loose sentence as it trails off without a concluding point.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The example text contains a right-branching sentence structure, where the sentence is complete grammatically but continues with modifying clauses or phrases.""
}",['right_branching'],0,['loose_sentences'],,,,
11877,[],"Today at Cape Canaveral, SpaceXlaunched a new sensor to the International Space Station named TSIS-1.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],TRUE,['left_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information ('named TSIS-1').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information about the new sensor being launched to the International Space Station.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information about the new sensor being launched to the International Space Station.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information about the new sensor being launched to the International Space Station.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information about the new sensor being launched to the International Space Station.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with additional information ('named TSIS-1').""
}",['right_branching'],1,['right_branching'],,,,
11936,[],America's Immigration Voice.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text is a loose sentence that doesn't have a concluding point but rather leaves the interpretation open-ended.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text 'America's Immigration Voice.' is a loose sentence as it is short and ends with a possessive noun without a concluding point or additional information.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text 'America's Immigration Voice' is a loose phrase that does not contain a complete grammatical structure or deliver a concluding point.""
}",['loose_sentences'],TRUE,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text 'America's Immigration Voice' is a loose sentence as it is a short, standalone phrase that does not provide any further detail or concluding point.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text 'America's Immigration Voice' is a loose sentence as it is a short, standalone phrase that does not provide a concluding point or additional detail.""
}",['loose_sentences'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The text 'America's Immigration Voice' is a loose sentence as it is a short, standalone phrase that does not provide a concluding point or additional detail.""
}",['loose_sentences'],1,['loose_sentences'],,,,
12977,[],And yet it’s inescapable.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'And yet it’s inescapable' continues with a modifying clause 'it’s inescapable'.""
}",['right_branching'],"{
    ""Properties"": [""Periodic sentences""],
    ""Explanation"": ""The sentence completes itself at the end, with a dramatic and meaningful conclusion.""
}",['Periodic_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'And yet it’s inescapable.' is right-branching, as it continues with the modifying adjective 'inescapable' after the complete main clause 'And yet it’s.'""
}",['right_branching'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'it's inescapable.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'it's inescapable.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'it's inescapable.'""
}",['right_branching'],1,['right_branching'],,,,
13007,[],"In a series of tweets on Thursday, President Trump said the right things.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],TRUE,"['left_branching', 'right_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'In a series of tweets on Thursday, President Trump said the right things' continues with modifying information after the main clause, making it a right branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence 'In a series of tweets on Thursday, President Trump said the right things' is right-branching because it is grammatically complete but continues with the modifying clause 'the right things.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses ('on Thursday, President Trump said the right things.') after the grammatically complete main clause ('President Trump said').""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it continues with modifying clauses or phrases after the main clause 'President Trump said the right things.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'on Thursday' is a modifying phrase that follows the main clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it continues with modifying clauses after the main clause 'President Trump said the right things.'""
}",['right_branching'],1,['right_branching'],,,,
13573,[],I am not a fan of Donald Trump.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [],
  ""Explanation"": ""The given sentence is a simple, direct statement with no specific sentence architecture properties present.""
}",[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically ('I am not a fan of Donald Trump'), but it continues with the modifying clause 'of Donald Trump.'""
}",['right_branching'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text is a simple statement that lacks any complex sentence structures such as left branching, middle branching, right branching, periodic sentences, or loose sentences. Therefore, no specific properties of sentence architecture are present in this text.""
}",[],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with the modifying clause 'of Donald Trump' after the complete grammatical structure 'I am not a fan'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'of Donald Trump.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically but continues with the modifying clause 'of Donald Trump'.""
}",['right_branching'],1,['right_branching'],,,,
14038,[],And in Russia.,Sentence_architecture,[],[],[],TRUE,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, indicating continuation of discussion on the topic of Russia.""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The phrase 'And in Russia' is a loose sentence as it trails off without a concluding point or additional information.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases. It leaves the reader wanting more information about what is happening in Russia.""
}",['right_branching'],FALSE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, indicating a right branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, indicating a right branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, indicating a right branching structure.""
}",['right_branching'],1,['right_branching'],,,,
5208,[],"“At this time, we have not had cooperation from attorneys representing other clients, and they have made no attempt to substantiate their claims.”",Sentence_architecture,['left_branching'],"['right_branching', 'left_branching']",['right_branching'],FALSE,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'we have not had cooperation from attorneys representing other clients.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically, but continues with a modifying clause 'and they have made no attempt to substantiate their claims.' This modifying clause adds detail to the main clause 'we have not had cooperation from attorneys representing other clients.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is right-branching because it is complete grammatically but continues with a modifying clause 'and they have made no attempt to substantiate their claims'.""
}",['right_branching'],TRUE,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('and they have made no attempt to substantiate their claims'). This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('and they have made no attempt to substantiate their claims'). This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('and they have made no attempt to substantiate their claims').""
}",['right_branching'],1,['right_branching'],,,,
