sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,
4375,[ 9 15],"Under an obscure set of US regulations known as the International Trade in Arms Regulations (ITAR), Wilson was accused of exporting weapons without a license, just as if he’d shipped his plastic gun to Mexico rather than put a digital version of it on the internet.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['things', 'humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The text contains the property 'humans' with the subject 'Wilson' and 'abstractions' with the reference to 'International Trade in Arms Regulations (ITAR)'""
}","['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Wilson' is a human individual, making use of the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The subject choices in the text include the human 'Wilson' and the thing 'weapons'.""
}","['humans', 'things']",FALSE,"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The text contains the property 'humans' with the proper name 'Wilson' and the property 'abstractions' with 'International Trade in Arms Regulations' and 'exporting weapons without a license'.""
}","['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The subject 'Wilson' refers to a single individual, and the subject 'weapons' refers to physical objects, meeting the criteria for 'humans' and 'things' properties.""
}","['humans', 'things']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'Wilson' refers to a single individual, and the abstractions 'International Trade in Arms Regulations' and 'exporting weapons without a license' are also present.""
}","['humans', 'abstractions']",0,"['humans', 'abstractions']",1,0,GPT did not adhere to definitions,['humans'],
4378,[16],"The Sun is getting cooler and dimmer, but scientists aren’t worried",Subject_choices,"['things', 'humans']","['things', 'humans']","['things', 'humans']",TRUE,['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'The Sun' is a thing with physical existence.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'The Sun' refers to a physical entity, fulfilling the property of 'things'.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'The Sun' refers to a physical entity, and therefore falls under the 'things' property.""
}",['things'],TRUE,"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'The Sun' refers to a physical entity, meeting the criteria for the 'things' property.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'The Sun' refers to a physical entity, meeting the criteria for the 'things' property.""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'scientists' refers to a group of people, indicating the presence of the 'humans' property.""
}",['humans'],0,['things'],,,,,
4395,[16],"The problem is in making a lobby of this tendency: a lobby of misers, a lobby of politicians, a lobby of masons, so many lobbies.",Subject_choices,['abstractions'],['abstractions'],['abstractions'],TRUE,"['humans', 'abstractions']","{
    ""Properties"": [""humans""]
}

  



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 



 

 ",['humans'],"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'lobby' refers to a vague, general term encompassing different tendencies, indicating the use of concepts as the main subject choice.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the use of abstractions such as 'tendency' and 'lobby', which refer to conceptual and abstract ideas rather than specific individuals or things.""
}",['abstractions'],FALSE,"{
  ""Properties"": [""abstractions""]
}

 	",['abstractions'],"{
  ""Properties"": [""humans""]
  ,
  ""Explanation"": ""The subject choices in the text refer to groups or collections of people, such as 'misers', 'politicians', and 'masons'. Therefore, the property 'humans' is used in the example text.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text refers to specific groups of people such as misers, politicians, and masons, indicating the presence of the 'humans' property.""
}",['humans'],0,['humans'],,,,,
4405,[16],So interesting!,Subject_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The text uses a slot filler ('it') to start the sentence in order to make it a complete statement.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The sentence contains a rhetorical participant 'interesting', indicating the writer's own reaction to the topic.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text uses the rhetorical participant 'you' to address the reader directly.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the rhetorical participant 'you', as it directly addresses the reader.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the rhetorical participant 'you', as it directly addresses the reader.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'So interesting!' indicates a rhetorical participant, as it directly addresses the reader's reaction to the text.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
4408,[ 1 16],"This is more of the same old, same old going on, and it looks like it’s about to get a lot worse.",Subject_choices,['slot_fillers'],['slot_fillers'],['slot_fillers'],TRUE,"['slot_fillers', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains abstractions such as 'same old' and 'a lot worse' which refer to vague, generalized terms rather than specific entities.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains abstract terms like 'same old' and 'a lot worse', which refer to general, non-specific concepts.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the text refer to abstract concepts such as 'the same old' and 'a lot worse.' These are not concrete and easily identifiable entities, indicating the use of abstractions as subjects.""
}",['abstractions'],TRUE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the abstractions 'same old' and 'a lot worse', which refer to general, non-specific concepts.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the abstractions 'same old' and 'a lot worse', which refer to general, non-physical concepts.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains abstractions such as 'same old' and 'a lot worse', which refer to general, non-physical concepts.""
}",['abstractions'],1,['abstractions'],,,,,
4767,[],- No new deaths -,Subject_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The sentence refers to a lack of new deaths, which are physical occurrences, so the subject 'deaths' falls under the category of 'things'.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'no new deaths' refers to a physical and tangible entity, meeting the criteria for the property 'things'.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'no new deaths' refers to a physical existence, making it an example of a 'thing'.""
}",['things'],TRUE,"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'deaths' refers to a physical existence, making it a 'things' property.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'deaths' refers to a physical existence, making it a 'things' property.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'deaths' refers to a physical existence, making it a 'things' property.""
}",['things'],1,['things'],,,,,
4898,[],"From January 2009 through May 2011 the New VDAWDI, calculated using foreign-born and native-born employment figures, grew by 5.5%.",Subject_choices,['abstractions'],['abstractions'],['abstractions'],TRUE,"['things', 'abstractions']","{
  ""Properties"": [""things""],
  ""Explanation"": ""The sentence focuses on the growth of the New VDAWDI, which is a tangible concept with a physical existence, making 'things' the relevant property.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'the New VDAWDI' refers to a specific and tangible concept, so the property 'things' is used in the example text.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'the New VDAWDI' refers to a specific and tangible economic indicator, making it a 'thing'.""
}",['things'],TRUE,"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'the New VDAWDI' refers to a specific entity with a physical existence, making it a 'things' subject.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'New VDAWDI' refers to a specific economic indicator, which is a thing with physical existence.""
}",['things'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'New VDAWDI' refers to a specific economic indicator, which is a thing with physical existence.""
}",['things'],1,['things'],,,,,
5024,[],The two cities are home to a combined 12 million people.,Subject_choices,['things'],['things'],['things'],TRUE,"['things', 'humans']","{
  ""Properties"": [""humans""]
}",['humans'],"{
  ""Properties"": [""humans""]
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'people' refers to a collection of individuals in the two cities.""
}",['humans'],TRUE,"{
  ""Properties"": [""humans""]
  , ""Explanation"": ""The subject 'cities' refers to a collection of people, indicating the presence of the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""humans""]
}",['humans'],"{
  ""Properties"": [""humans""]
}",['humans'],1,['humans'],,,,,
5208,[],"“At this time, we have not had cooperation from attorneys representing other clients, and they have made no attempt to substantiate their claims.”",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' as the subject indicates that the writer is including themselves as part of the statement, creating a sense of shared involvement or responsibility.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the subject is the writer or speaker themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' directly addresses the writer or speaker, indicating the involvement or perspective of the writer in the situation being described.""
}",['rhetorical_participants'],TRUE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the writer is including themselves as a participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the writer is including themselves as a participant in the statement, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the writer is including themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
5272,[],"We will be demanding the opportunity to present testimony to the committee and will likewise be demanding that Judge and others be subpoenaed to testify,” Avenatti wrote on Twitter.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The subject 'we' represents the rhetorical participants, and the phrase 'Judge and others' represents things.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject choices in this text include 'we' and 'others', indicating the presence of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'we' in 'we will be demanding' is a rhetorical participant, representing the writer and others involved in the action.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""humans"", ""rhetorical participants""],
  ""Explanation"": ""The text contains the human subject 'Avenatti' and the rhetorical participant 'we'.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'we' is a rhetorical participant, representing the writer and others involved in the action of demanding testimony and subpoenas.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject choices in the text include 'we' and 'Judge', which are examples of rhetorical participants and humans, respectively.""
}","['rhetorical_participants', 'humans']",0,"['humans', 'rhetorical_participants']",,,,,
6331,[],It is impossible to do all this without God’s assistance.,Subject_choices,['slot_fillers'],['slot_fillers'],['slot_fillers'],TRUE,"['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'God' as the subject implies a rhetorical participant, as it refers to a higher power and can be seen as addressing the reader's beliefs or values.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The use of 'God' as a rhetorical participant indicates the speaker's inclusion of religious belief as a guiding force, positioning the reader or listener in relation to that belief.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'God' is an abstraction representing a higher power, and the statement implies the involvement of the rhetorical participant 'God' in the action.""
}","['rhetorical_participants', 'abstractions']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'you' is implied, as the writer is addressing the reader directly, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'It' is a rhetorical participant, representing the writer or reader themselves.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'It' is a rhetorical participant, representing the general reader or audience.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
6670,[],"Whether they heard anything or not, the consequences have been unmistakable — symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss.",Subject_choices,"['humans', 'abstractions']","['humans', 'abstractions']","['humans', 'abstractions']",TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The text contains the property 'humans' as it refers to the consequences experienced by individuals such as 'nosebleeds' and 'severe headaches'. Additionally, the property 'things' is present as it discusses the consequences ('symptoms') that have physical existence.""
}","['humans', 'things']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the abstraction 'consequences' which refers to the results of an unspecified event or action, making it an example of an abstractions subject choice.""
}",['abstractions'],"{
  ""Properties"": [
    ""things""
  ],
  ""Explanation"": ""The sentence discusses the consequences experienced by individuals, such as symptoms and damage, which are physical entities, so the property 'things' is used.""
}",['things'],FALSE,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'they' refers to a group of people who may have experienced consequences.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'they' refers to a group of people who may have experienced the consequences mentioned in the sentence.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'they' refers to a group of people who may have heard something, and the consequences mentioned in the sentence are related to human health issues.""
}",['humans'],1,['humans'],,,,,
6745,[],"O’Malley was not only a member of the pope’s “G9” group of close advisors; he was also the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law, whose shifting of predator priests to new posts was exposed by the Boston Globe and chronicled in the movie “Spotlight.”",Subject_choices,"['humans', 'abstractions']","['humans', 'abstractions']","['humans', 'abstractions']",TRUE,['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'O’Malley' is a human individual.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'O’Malley', 'pope', 'Cardinal Bernard Law', and 'predator priests', all of which fall under the category of humans.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'O’Malley', 'pope', 'Cardinal Bernard Law', 'predator priests', and 'Boston Globe' which are all humans or groups of people.""
}",['humans'],TRUE,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'O’Malley' refers to a single individual, making it a human subject.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals, such as 'O’Malley', 'pope', 'Cardinal Bernard Law', and 'predator priests'.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals, such as 'O’Malley', 'pope', 'Cardinal Bernard Law', and 'predator priests'.""
}",['humans'],1,['humans'],,,,,
7758,[],Article posted with permission from Robert Spencer,Subject_choices,['things'],['things'],['things'],TRUE,['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The presence of 'Robert Spencer' in the subject position indicates the use of a rhetorical participant as the subject choice.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The only identifiable subject in the text is the writer, Robert Spencer, which indicates the use of rhetorical participants as the subject choice.""
}",['rhetorical_participants'],"{
  ""Properties"": [
    ""rhetorical participants""
  ],
  ""Explanation"": ""The presence of 'Robert Spencer' in the text suggests the use of a proper name, which falls under the 'rhetorical participants' property as the subject is closely related to the writer.""
}",['rhetorical_participants'],TRUE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Robert Spencer' as the source of the article indicates the presence of a rhetorical participant, as the subject is the writer of the article.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Robert Spencer' in the statement indicates that the subject choice is a proper name, which falls under the 'rhetorical participants' property.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Robert Spencer' as the subject indicates the presence of a rhetorical participant, as the subject is the writer of the article.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Subject_choices,['abstractions'],['abstractions'],['abstractions'],TRUE,['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'access to Freedom Outpost updates' is an abstraction as it refers to a concept rather than a physical entity or person.""
}",['abstractions'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'you' in the sentence indicates that the writer is directly addressing the reader as a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text includes the rhetorical participant 'you' as the subject, indicating that the statement is directly addressing the reader and their potential action of completing the poll.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'you' in the sentence indicates that the subject choice is a rhetorical participant, addressing the reader directly.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'you' in the sentence directly addresses the reader, making it an example of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'you' is a rhetorical participant, directly addressing the reader of the text.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
8683,[],"Therefore he that resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'he' and 'they' suggests that the speaker is directly addressing or referencing someone, indicating the presence of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'he' and 'they' indicates the presence of rhetorical participants, where the subject is the reader or writer themselves.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'he' in the sentence refers to the reader, making use of a rhetorical participant as the subject choice.""
}",['rhetorical_participants'],TRUE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'he' and 'they' in the sentence indicates a focus on the actions and consequences of the reader or the audience, making it an example of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'he' is used to refer to the reader or a hypothetical person, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'he' and 'they' in the sentence indicates the presence of rhetorical participants, where the subject refers to the reader or writer themselves.""
}",['rhetorical_participants'],1,['rhetorical_participants'],,,,,
9329,[],Solemnly professed:,Subject_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'Solemnly professed' is an abstract concept, as it refers to a state of being or an action rather than a specific individual or thing.""
}",['abstractions'],"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The text contains the concept of a solemn profession, which is a vague, general term.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The phrase 'solemnly professed' refers to a formal commitment or declaration, which is an abstraction.""
}",['abstractions'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The phrase 'solemnly professed' refers to a concept or abstract idea rather than a specific human, thing, or rhetorical participant.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The phrase 'solemnly professed' refers to an abstract concept or action that cannot be physically pointed to, fitting the property of abstractions.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The phrase 'solemnly professed' refers to an abstract concept of making a serious and formal commitment, which falls under the category of abstractions.""
}",['abstractions'],1,['abstractions'],,,,,
9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""concepts""],
  ""Explanation"": ""The subject choice revolves around the rhetorical participant 'people' and the concept of 'due process, equal justice under the law and the presumption of innocence.'""
}","['rhetorical_participants', 'concepts']","{
  ""Properties"": [""humans"", ""rhetorical participants""],
  ""Explanation"": ""The subject 'people' refers to humans, and the question asked by Hannity includes a rhetorical participant 'people', which addresses the readers or the general public.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [
    ""rhetorical participants""
  ],
  ""Explanation"": ""The subject 'people' refers to the general audience or readers, creating a sense of inclusiveness and engagement with the audience.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'people' refers to humans, and the question is posed by Hannity, making it a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
  ,
  ""Explanation"": ""The use of 'people' as the subject refers to a general group of individuals, which falls under the 'abstractions' category. Additionally, the question is posed by Hannity, making 'people' a rhetorical participant.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The use of 'people' as the subject refers to a general group of individuals, and the question posed by Hannity is directed at the readers or audience, making it a rhetorical participant. The question also addresses abstract concepts such as 'due process', 'equal justice under the law', and 'presumption of innocence'.""
}","['rhetorical_participants', 'abstractions']",0,"['rhetorical_participants', 'abstractions']",,,,,
9827,[],It will be addressed quickly and justly.,Subject_choices,['slot_fillers'],['slot_fillers'],['slot_fillers'],TRUE,"['slot_fillers', 'concepts']","{
  ""Properties"": [""slot fillers"", ""concepts""]
  } 
  

 ","['slot_fillers', 'concepts']","{
  ""Properties"": [
    ""slot fillers"",
    ""concepts""
  ],
  ""Explanation"": ""The subject 'it' is a slot filler, and the predicate 'will be addressed quickly and justly' contains the concept of justice.""
}","['slot_fillers', 'concepts']","{
  ""Properties"": [""concepts""]
  }
  
  ",['concepts'],FALSE,"{
  ""Properties"": [""concepts"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the concept of 'justice' and uses the slot filler 'it' to make a complete sentence.""
}","['concepts', 'slot_fillers']","{
  ""Properties"": [""slot fillers"", ""concepts""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and the subject 'it' is referring to the concept of addressing something quickly and justly.""
}","['slot_fillers', 'concepts']","{
  ""Properties"": [""concepts""]
  ,
  ""Explanation"": ""The sentence contains the concept of 'justice', which is a vague, general term.""
}",['concepts'],0,"['concepts', 'slot_fillers']",,,,,
9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Subject_choices,"['humans', 'abstractions']","['humans', 'abstractions']","['humans', 'abstractions']",TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Janet Smith' is a proper name, and 'bishops' and 'resignation' refer to groups of people.""
}",['humans'],"{
  ""Properties"": [""humans""]
  , ""Explanation"": ""The text contains the proper name 'Janet Smith' and the reference to 'some bishops', indicating the use of human subjects.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Janet Smith' is a human subject.""
}",['humans'],TRUE,"{
  ""Properties"": [""humans""]
  }
  
   ",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Janet Smith' is a human individual, a professor.""
}",['humans'],"{
  ""Properties"": [""humans""]
}

  ",['humans'],1,['humans'],,,,,
10442,[],"What size of bakery would you need to make 10,000 loaves of bread?… What if you wanted to make 50,000 loaves of bread an hour?",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,['rhetorical_participants'],"{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The example text uses 'you' as a rhetorical participant, and 'bakery' refers to a physical existence, fulfilling the 'humans' and 'things' properties.""
}","['humans', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to the size of bakery needed to produce a specific quantity of bread, which involves considerations of human capacity and resource management.""
}",['humans'],"{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The text contains references to people ('you') and physical things ('bakery', 'loaves of bread').""
}","['humans', 'things']",FALSE,"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject choices in the example text are focused on physical entities, specifically the bakery and the loaves of bread being produced.""
}",['things'],"{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The text contains references to humans ('you') and things ('bakery', 'loaves of bread').""
}","['humans', 'things']","{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The text contains references to 'you' (humans) and 'bakery' (things), indicating the use of these subject choices.""
}","['humans', 'things']",0,"['humans', 'things']",,,,,
10658,[],Assange’s crime is to have broken a silence.,Subject_choices,['abstractions'],['abstractions'],['abstractions'],TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'Assange' is a human individual, and the verb 'broken' refers to the abstraction of 'silence'.""
}","['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""],
  ""Explanation"": ""The subject 'Assange' refers to a specific individual. The use of 'crime' and 'broken a silence' are concepts that are vague and all-encompassing.""
}","['rhetorical_participants', 'concepts']","{
  ""Properties"": [""humans""]
}",['humans'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'Assange' is the rhetorical participant, as the sentence is discussing his actions.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The sentence contains the rhetorical participant 'Assange' and the abstraction 'silence'.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Assange' refers to a single individual, meeting the criteria for the 'humans' property.""
}",['humans'],0,['rhetorical_participants'],,,,,
