sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'released' has been nominalized into the noun 'release'.""
}",['nominalization'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'released' has been nominalized to 'release' to turn the action into a noun, indicating the act of making the photograph public.""
}",['nominalization'],"{
  ""Properties"": [""negation"", ""nominalization""],
  ""Explanation"": ""The sentence contains nominalization with the use of 'release' instead of 'released', and negation due to the denial of any specific record-breaking details.""
}","['negation', 'nominalization']",FALSE,"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'taken' has been nominalized to 'photograph' in the sentence.""
}",['nominalization'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'released' has been nominalized to 'release' in the past tense, turning it into a noun form to describe the action taken by NASA.""
}",['nominalization'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'taken' has been nominalized to 'a record-breaking photograph taken'.""
}",['nominalization'],1,['nominalization'],,,,,
2508,[8],"“It was a foolish mistake by a very young man,” Saucier’s lawyer, Greg Rinckey, said.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence contains the negation of responsibility, as the lawyer refers to the action as a 'foolish mistake' rather than directly acknowledging the client's guilt.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' negates the possibility of the mistake not being foolish, contradicting any potential positive interpretation.""
}",['negation'],"{
  ""Properties"": [""nominalization"", ""negation""],
  ""Explanation"": ""The use of 'mistake' nominalizes the verb 'to mistake.' There is also a negation in the sentence, which denies the act being described as foolish.""
}","['nominalization', 'negation']",FALSE,"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The nominalization is present in the form of 'mistake' being used as a noun instead of a verb.""
}",['nominalization'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The nominalization is present in the transformation of 'foolish mistake' from a verb ('to make a foolish mistake') to a noun.""
}",['nominalization'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' is used to negate the action, indicating that it was not a mistake made by a mature individual.""
}",['negation'],0,['nominalization'],,,,,
2629,[ 8 13],ADVANTAGE AMERICANS,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The text contains nominalization, as 'Advantage Americans' is a nominalized version of the verb phrase 'Americans have an advantage'.""
}",['nominalization'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The verb 'advantage' is used in a way that multiplies the subjects by implying that there are multiple advantages for Americans.""
}",['multiplication'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text lacks any specific verb choice to demonstrate modality, nominalization, personification, or multiplication. However, the use of the term 'Advantage Americans' could imply the negation of advantage for others, suggesting a form of negation in the text.""
}",['negation'],FALSE,"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The use of 'Americans' in the plural form suggests a multiplication of the subjects in the predication, emphasizing the collective action or characteristic of the group.""
}",['multiplication'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The use of 'Americans' in the plural form suggests a multiplication of the subjects, emphasizing the collective advantage of the group.""
}",['multiplication'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The verb 'advantage' is used in a way that multiplies the subjects, emphasizing the benefits for multiple Americans.""
}",['multiplication'],1,['multiplication'],,,,,
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'it is now solidly main stream' negates the earlier attempts to balance its shoddier side with some interesting reporting.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'balance' is negated by the use of 'shoddier side' and 'now solidly main stream in the worst sense', denying the existence of a balance.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains negation in the form of contradiction or denial, specifically in describing the shift from attempting to balance its shoddier side to now being solidly mainstream.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'it is now solidly main stream in the worst sense' indicates negation, contradicting the previous attempts to balance its shoddier side with interesting reporting.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'it is now solidly main stream in the worst sense' indicates negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'it is now solidly main stream in the worst sense' indicates negation, contradicting the previous attempts to balance its shoddier side with interesting reporting.""
}",['negation'],1,['negation'],,,,,
3123,[9],"With the “arch-conservative” “Rottweiler” Ratzinger in CDF, why do we have the situation we have today?",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'why do we have' implies a questioning or denial of the current situation, suggesting a form of negation.""
}",['negation'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'Rottweiler' as a personification of Cardinal Ratzinger, attributing qualities of a fierce and aggressive dog to him.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'situation' implies human-like agency, suggesting personification.""
}",['personification'],FALSE,"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'Rottweiler' as a descriptor for Ratzinger personifies him by comparing him to a guard dog breed known for its strength and protectiveness.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'Rottweiler' to describe Ratzinger personifies him as an aggressive and intimidating figure, attributing human-like qualities to him.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'Rottweiler' as a descriptor for Ratzinger personifies him, endowing him with the aggressive and intimidating qualities associated with the breed of dog.""
}",['personification'],1,['personification'],,,,,
3249,[9],When Cain complains that being a “vagabond .,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of the verb 'complains' indicates the contradiction or denial of his situation as a vagabond.""
}",['negation'],"{
  ""Properties"": [
    ""personification""
  ],
  ""Explanation"": ""The use of the verb 'complains' in reference to Cain endows him with human-like agency, as if he has the capacity to express dissatisfaction and unhappiness in a human manner.""
}",['personification'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'complains' indicates a form of negation or contradiction to a positive statement or situation.""
}",['negation'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of a state or condition, as Cain complains about being a 'vagabond.'""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'complains' indicates a form of contradiction or denial, suggesting negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'complains' indicates a form of contradiction or denial, suggesting the presence of negation.""
}",['negation'],1,['negation'],,,,,
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text does not contain any modality, nominalization, personification, or multiplication. However, the use of 'admits' implies negation by acknowledging or confessing something previously denied or concealed.""
}",['negation'],"{
  ""Properties"": [""negation"", ""nominalization"", ""modality""],
  ""Explanation"": ""The use of 'openly admits' can be interpreted as negating any prior denial, indicating that Murillo did in fact admit the partisan motives. The nominalization 'electioneering efforts' turns the verb 'electioneer' into a noun. The word 'openly' suggests a level of modality in the statement, indicating the openness of the admission.""
}","['negation', 'nominalization', 'modality']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text does not exhibit any of the other properties listed. However, the phrase 'admits the partisan motives' involves the negation of denying the partisan motives.""
}",['negation'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text does not contain any other properties listed.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does include negation in the form of 'admits' which contradicts the idea of hiding or denying the partisan motives of Google’s electioneering efforts.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text does not contain any modality, nominalization, personification, or multiplication. However, it does include negation in the form of 'admits' which implies a contradiction or denial of previous claims.""
}",['negation'],1,['negation'],,,,,
3407,[9],"Among the earliest indications Catholics had that the new pope had no intention of getting to the bottom of the priest-abuser problem was his appointment of the notorious homosexual, Monsignor Battista Ricca, as head of the Vatican Bank and the man in charge of his own residence, the Casa Santa Martha.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'had no intention' in the sentence indicates negation, as it denies the possibility of the new pope addressing the priest-abuser problem.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text includes negation through the phrase 'had no intention' which denies the possibility of the new pope addressing the priest-abuser problem.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains negation in the phrase 'had no intention' which contradicts the expectation of the Catholics for the new pope to address the priest-abuser problem.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of the new pope's intention to address the priest-abuser problem.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains negation in the phrase 'had no intention' which contradicts the expectation of the Catholics.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of the new pope's intention to address the priest-abuser problem.""
}",['negation'],1,['negation'],,,,,
3498,[9],"In the end, Only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The statement features the negation of the majority of individuals, as well as personification by attributing acknowledgment to the 'corrupt king'.""
}","['negation', 'personification']","{
  ""Properties"": [""personification""],
  ""Explanation"": ""The personification property is used in the form of endowing the king with the human-like agency of acknowledging the God of Shadrach, Meshach, and Abednego.""
}",['personification'],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The sentence contains negation in the phrase 'Only the corrupt king acknowledges' and personification in the reference to the 'God of Shadrach, Meshach, and Abednego'.""
}","['negation', 'personification']",FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'acknowledges' negates the possibility of any other entity acknowledging the God of Shadrach, Meshach, and Abednego.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'acknowledges' negates the possibility of any other action by stating that only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'acknowledges' negates the possibility of any other action by stating that only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.""
}",['negation'],1,['negation'],,,,,
3611,[9],"Certainly not Corbyn or Assange, who threaten to disrupt the entrenched neoliberal order that is hurtling us towards climate breakdown and economic collapse.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence contains the negation of Corbyn and Assange as disruptive forces.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'not' in 'certainly not' serves as a form of negation, contradicting the possibility of it being Corbyn or Assange who threaten to disrupt the neoliberal order.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'not' in the phrase 'Certainly not' is an example of negation, contradicting the possibility of Corbyn or Assange disrupting the entrenched neoliberal order.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'certainly not' indicates negation, denying the possibility of Corbyn or Assange disrupting the entrenched neoliberal order.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'certainly not' indicates negation, contradicting the possibility of Corbyn or Assange disrupting the order.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'certainly not' indicates negation, contradicting the possibility of Corbyn or Assange disrupting the neoliberal order.""
}",['negation'],1,['negation'],,,,,
3784,[10],Allahu Akbar usually means motive unknown.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement uses negation by suggesting that the meaning of 'Allahu Akbar' is unknown, contradicting the assumption that it is well-known or understood.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'usually means' introduces an element of uncertainty or contradiction, indicating negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The example contains negation as it denies the usual meaning of 'Allahu Akbar'.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'usually' in the statement implies a denial or contradiction of the direct association of 'Allahu Akbar' with a specific motive, indicating negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement uses negation by suggesting that the meaning of 'Allahu Akbar' is unknown, implying a contradiction or denial of a commonly held belief.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement uses negation by suggesting that the meaning of 'Allahu Akbar' is unknown, thereby contradicting the common understanding of its meaning.""
}",['negation'],1,['negation'],,,,,
3787,[10],“The insistence with which Francis defends Barros is mystifying.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'mystifying' negates understanding or clarity regarding Francis' behavior in defending Barros.""
}",['negation'],"{
  ""Properties"": [""negation"", ""modality""],
  ""Explanation"": ""The use of 'mystifying' expresses a sense of contradiction or denial, and suggests that the situation is difficult to understand or comprehend, indicating negation. The use of 'insistence' and 'defends' also conveys a sense of possibility and uncertainty, indicating modality.""
}","['negation', 'modality']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence uses negation by stating that the defense of Barros is mystifying, which implies a contradiction or denial of understanding.""
}",['negation'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'mystifying' in the sentence indicates a sense of contradiction or denial, suggesting that the speaker finds Francis' defense of Barros perplexing or incomprehensible.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence contains the negation of expectation or understanding, as the speaker finds Francis' defense of Barros to be mystifying.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not exhibit any other properties listed.""
}",['negation'],1,['negation'],,,,,
3790,[10],Over-excitement is a serious problem in the Muslim world.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The statement includes negation as it denies the existence of a positive factor (excitement) and personification as it endows the abstract concept of 'excitement' with human-like agency.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. It is a straightforward statement without any contradiction or denial.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any instances of modality, nominalization, personification, or multiplication. The verb 'is' in the sentence does not express possibility or uncertainty, does not nominalize a verb, does not attribute human-like qualities to non-human entities, and does not involve multiple subjects or verbs in a single predication. However, the use of 'is' negates the possibility of there not being over-excitement as a problem in the Muslim world, indicating a sense of denial or contradiction."" 
}",['negation'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does include the negation of the idea that excitement is a positive thing in the Muslim world.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does feature the negation of the idea that excitement is a positive or desirable attribute in the Muslim world.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does include the negation of the idea that excitement is a positive thing in the Muslim world.""
}",['negation'],1,['negation'],,,,,
3794,[11],"Awan told people Wasserman Schultz chose the name for his daughter, Leza — a Jewish name — and that the Florida congresswoman’s daughter regularly rode a horse that Awan kept at a boarding facility, sources with knowledge of the relationship told TheDCNF.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The statement 'Awan kept at a boarding facility' personifies Awan by endowing him with the agency to 'keep' or maintain a horse as if he were a human capable of making decisions and taking care of the animal.""
}",['personification'],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The verb 'chose' negates the idea that Awan chose the name for his daughter, and the use of 'told' personifies the act of conveying information.""
}","['negation', 'personification']","{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The nominalization property is present in the use of 'Wasserman Schultz chose' instead of 'Wasserman Schultz decided'.""
}",['nominalization'],FALSE,"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The verb 'told' is used to attribute the action of choosing a name and riding a horse to Awan, endowing him with human-like agency.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The verb 'told' is used to attribute the action of choosing a name to Wasserman Schultz, endowing her with human-like agency.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The verb 'told' is used to attribute the action of choosing a name and riding a horse to Awan, endowing him with human-like agency.""
}",['personification'],1,['personification'],,,,,
3795,[11],"The jury of six men and six women, including three immigrants, found the Mexican national not guilty of all murder and manslaughter charges and guilty only of felony possession of a firearm.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The use of 'six men and six women, including three immigrants' multiplies the subjects in the predication, creating a sense of diversity and inclusivity within the jury.""
}",['multiplication'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The sentence multiplies both the subjects ('the jury of six men and six women, including three immigrants') and the verbs ('found', 'guilty') in a single predication.""
}",['multiplication'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'not guilty' is a clear example of negation, as it denies the Mexican national of the charges."" 
}",['negation'],FALSE,"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The verb 'found' is multiplied to include the subjects 'jury of six men and six women, including three immigrants'.""
}",['multiplication'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The sentence contains multiplication as it multiplies the subjects 'six men and six women' and 'three immigrants' in a single predication.""
}",['multiplication'],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The sentence contains multiplication as it multiplies the subjects 'six men and six women' and 'three immigrants' within a single predication.""
}",['multiplication'],1,['multiplication'],,,,,
3804,[ 6 11],"What is that great big important point that Shapira, who, according to his tagline on his article, “enjoys writing about people who have served in the military and intelligence communities,” left out of his article?",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""multiplication""],
  ""Explanation"": ""The sentence contains a multiplication of verbs ('enjoys writing, have served') in the description of Shapira's interests and expertise.""
}",['multiplication'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The usage of 'left out' endows the point with human-like agency, as if it has the capability to be intentionally omitted by Shapira.""
}",['personification'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'left out' in the question implies the absence or denial of a specific point in the article, indicating the presence of negation property.""
}",['negation'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The question implies that Shapira left out an important point from his article, suggesting a form of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The question implies that Shapira left out an important point from his article, indicating a form of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'left out' implies the negation of including something in the article.""
}",['negation'],1,['negation'],,,,,
3805,[11 13],"And Shapira, who “enjoys writing about people who have served in the military and intelligence communities” had an ethical duty to point out Helms’ proclivity for lying in his article.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the contradiction or denial of James Shapira's ethical duty to point out Richard Helms' proclivity for lying in his article.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'had an ethical duty to point out' implies the negation of actually pointing out Helms' proclivity for lying in the article.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'had an ethical duty to point out' negates the absence of the action, in this case not pointing out Helms' proclivity for lying.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'had' is used to express the negation or denial of an ethical duty in this context.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'had an ethical duty to point out' negates the absence of pointing out Helms' proclivity for lying in the article.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'had an ethical duty to point out' negates the absence of pointing out Helms' proclivity for lying in the article.""
}",['negation'],1,['negation'],,,,,
3833,[ 9  8  8  5 12],"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”",Verb_choices,"['modality', 'negation']","['modality', 'negation']","['modality', 'negation']",TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'never' in the phrase 'I never thought' indicates negation, denying the expectation of encountering a particular situation.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The usage of 'never' and 'when' in 'I never thought I’d see the day' indicates negation, denying the possibility of a certain event happening in the past or future.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'never' in 'I never thought' indicates a form of negation by denying the possibility of a certain belief or expectation.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'never' in 'I never thought' indicates negation, contradicting the expectation of seeing a particular event.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'never' in 'I never thought' indicates negation, contradicting the expectation of seeing a certain event.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'never' in 'I never thought' indicates negation, as it contradicts the expectation of seeing a certain event.""
}",['negation'],1,['negation'],1,0,,"['modality', 'negation']",
3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'tell' is used in the reported speech, indicating a contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'tell' is used in the negation, denying the statement that Pope Francis is sounding more and more like the men who abused them.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of the belief or statement 'Pope Francis is sounding more and more like the men who abused them.'""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'tell' is used to convey the denial or contradiction of a statement, indicating negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'tell' is used to convey the negation or contradiction of the speaker's belief in the statement about Pope Francis.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'more and more' in the sentence indicates a form of negation, as it suggests a contradiction or denial of the previous state of Pope Francis."" 
}",['negation'],1,['negation'],,,,,
3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'collaborates' is used to draw a comparison to the Vichy government in France, suggesting a negative association by negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'collaborates' is used in comparison to the Vichy government, implying that it does not actually collaborate in a similar way.""
}",['negation'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'collaborated' to describe the actions of a government suggests a human-like agency, attributing the act of collaboration to an organization as if it were a person.""
}",['personification'],FALSE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'in the same way' sets up a comparison, but the negation in 'It collaborates' denies that the collaboration is actually happening in the same way.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'in the same way' suggests a negation, as it implies a denial of collaboration.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'in the same way' suggests a comparison, but the negation in 'collaborated' denies any positive collaboration.""
}",['negation'],1,['negation'],,,,,
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation"", ""nominalization""],
  ""Explanation"": ""The text contains negation by expressing the contradiction between the views of 'many in the West' and the concept of 'double jeopardy'. Additionally, nominalization is used in the phrase 'a manifest miscarriage of justice', where the verb 'miscarriage' is turned into a noun.""
}","['negation', 'nominalization']","{
  ""Properties"": [""negation"", ""multiplication""],
  ""Explanation"": ""The use of 'akin to double jeopardy' negates the idea that the Hammond case is a fair or just outcome. Additionally, the multiplication of the phrases 'in the West' and 'indeed across the nation' emphasizes the widespread perception of the injustice.""
}","['negation', 'multiplication']","{
  ""Properties"": [""modality"", ""nominalization""],
  ""Explanation"": ""The use of 'is viewed' indicates modality, as it expresses the possibility that the Hammond case is seen in a certain way. Additionally, 'a manifest miscarriage of justice' is a nominalization of the verb 'miscarry,' turning it into a noun.""
}","['modality', 'nominalization']",FALSE,"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The use of 'manifest miscarriage of justice' is an example of nominalization, turning the verb 'miscarriage' into a noun.""
}",['nominalization'],"{
  ""Properties"": [""negation"", ""nominalization""],
  ""Explanation"": ""The use of 'akin to double jeopardy' negates the idea of justice, and 'manifest miscarriage of justice' is a nominalization of the verb 'miscarry', turning it into a noun.""
}","['negation', 'nominalization']","{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The use of 'manifest miscarriage of justice' is an example of nominalization, turning the verb 'miscarriage' into a noun.""
}",['nominalization'],0,['nominalization'],,,,,
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Verb_choices,[],[],[],TRUE,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The example does not exhibit any of the other properties, but it does include the negation of a situation, specifically the denial of forcing students to watch videos that proselytized for Islam.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement does not contain any language of possibility ('might', 'likely', 'perhaps'), nominalization, personification, or multiplication. However, the use of 'complaint against' indicates a form of negation by implying disapproval or denial of the actions of Chatham Middle School.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does contain negation in the form of denying the action of forcing students to watch videos that proselytized for Islam.""
}",['negation'],TRUE,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence does not contain any modality, nominalization, personification, or multiplication. However, it does include the negation of the school's actions, as the parents filed a complaint against the school for forcing students to watch the videos.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text does not contain any modality, nominalization, personification, or multiplication. However, it does include the negation of the school's actions by stating that they were 'forcing students to watch videos that proselytized for Islam.'""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence contains the negation of the action of forcing students to watch videos that proselytized for Islam, as it is presented as a complaint against the school.""
}",['negation'],1,['negation'],,,,,
