sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt-4o-mini,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
3792,[11],"Specifically, the statement that Obama wanted “to know everything we’re doing” came in a private Sept. 2, 2016, text message from FBI lawyer Lisa Page to FBI agent Peter Strzok, with whom she was having an extramarital affair at the time.",Phrases_built_on_verbs,['inifinitive_phrases'],['inifinitive_phrases'],['inifinitive_phrases'],True,['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'having an extramarital affair at the time,' which describes the action of Lisa Page and modifies 'she'. This helps to provide additional information about the circumstances of the private text message.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair' describing the action of FBI lawyer Lisa Page.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'having an extramarital affair at the time' is a participle phrase, describing the state of Lisa Page at a specific time.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'having an extramarital affair at the time', which modifies the noun 'Lisa Page'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair at the time' which modifies the noun 'Lisa Page'. This participial phrase provides additional information about Lisa Page's actions and situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair at the time' which modifies the subject 'Lisa Page'. This participial phrase provides additional information about Lisa Page's actions and relationships.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
4932,[],Here’s a link for ya to do just that.,Phrases_built_on_verbs,['inifinitive_phrases'],['inifinitive_phrases'],['inifinitive_phrases'],True,['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text provided contains a participal phrase 'waving a flag' in the sentence 'Waving a flag, John blows the whistle.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'waving a flag' which functions as an adjective phrase to modify the subject 'John'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'waving a flag', expressing an action as a participle rather than a verb.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'waving a flag', which modifies the subject 'John'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'waving a flag', which modifies the subject 'John' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'to do just that', which functions as an adjective phrase modifying the noun 'link'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,GPT is making stuff up,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
4932,[],Here’s a link for ya to do just that.,Phrases_built_on_verbs,['inifinitive_phrases'],['inifinitive_phrases'],['inifinitive_phrases'],True,['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text provided contains a participal phrase 'waving a flag' in the sentence 'Waving a flag, John blows the whistle.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'waving a flag' which functions as an adjective phrase to modify the subject 'John'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'waving a flag', expressing an action as a participle rather than a verb.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'waving a flag', which modifies the subject 'John'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'waving a flag', which modifies the subject 'John' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'to do just that', which functions as an adjective phrase modifying the noun 'link'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,GPT is making stuff up,[],inifinitive phrases,"{""Answer"": ""no""}",[]
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Phrases_built_on_verbs,[],[],['inifinitive_phrases'],False,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' modifies the verb 'want' and explains the purpose or reason for the Democrats' desire.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' functions as an adverb, indicating the purpose or reason for the action 'want'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The use of 'to delay' indicates the intention or purpose of the Democrats in wanting this vote postponed.""
}",['inifinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'want to delay this vote until after the midterms', which is a verb phrase functioning as an adjective to describe the reason for the Democrats' belief.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'want to delay this vote until after the midterms', which is a verb phrase functioning as a noun. It is headed by the infinitive 'to delay' and includes the direct object 'this vote'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' functions as an adverb, telling us why the Democrats want to delay the vote.""
}",['inifinitive_phrases'],0,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Phrases_built_on_verbs,[],[],['inifinitive_phrases'],False,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' modifies the verb 'want' and explains the purpose or reason for the Democrats' desire.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' functions as an adverb, indicating the purpose or reason for the action 'want'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The use of 'to delay' indicates the intention or purpose of the Democrats in wanting this vote postponed.""
}",['inifinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'want to delay this vote until after the midterms', which is a verb phrase functioning as an adjective to describe the reason for the Democrats' belief.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'want to delay this vote until after the midterms', which is a verb phrase functioning as a noun. It is headed by the infinitive 'to delay' and includes the direct object 'this vote'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to delay this vote until after the midterms' functions as an adverb, telling us why the Democrats want to delay the vote.""
}",['inifinitive_phrases'],0,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Phrases_built_on_verbs,['inifinitive_phrases'],[],['inifinitive_phrases'],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'proven, time and time again', which modifies the noun phrase 'the official story'. This phrase functions as an adjective to provide additional information about the story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again' modifying the noun phrase 'the official story', which functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again', which modifies the subject 'the official story'. This participial phrase presents additional information about the nature of the official story.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the nature of the official story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again, to be absolutely false', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the official story and its status, changing the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again, to be absolutely false', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the official story.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Phrases_built_on_verbs,['inifinitive_phrases'],[],['inifinitive_phrases'],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'proven, time and time again', which modifies the noun phrase 'the official story'. This phrase functions as an adjective to provide additional information about the story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again' modifying the noun phrase 'the official story', which functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again', which modifies the subject 'the official story'. This participial phrase presents additional information about the nature of the official story.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the nature of the official story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again, to be absolutely false', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the official story and its status, changing the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'proven, time and time again, to be absolutely false', which modifies the noun phrase 'the official story'. This participial phrase provides additional information about the official story.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
4431,[16],“I had no way to see into his mind.,Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb explaining the reason for not having a way to do something.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb telling us why the speaker had no way.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb and explains why the speaker had no way to do something.""
}",['infinitive_phrases'],True,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind' which functions as the object of the verb 'had'. This infinitive phrase tells us the purpose or reason for not having a way.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The presence of the infinitive phrase 'to see into his mind' indicates the use of an adverbial infinitive, which tells us why the speaker had no way.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind' which functions as the object of the verb 'had'. This infinitive phrase tells us the purpose or reason for not having a way.""
}",['inifinitive_phrases'],1,['inifinitive_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
4431,[16],“I had no way to see into his mind.,Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb explaining the reason for not having a way to do something.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb telling us why the speaker had no way.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind', which functions as an adverb and explains why the speaker had no way to do something.""
}",['infinitive_phrases'],True,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind' which functions as the object of the verb 'had'. This infinitive phrase tells us the purpose or reason for not having a way.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The presence of the infinitive phrase 'to see into his mind' indicates the use of an adverbial infinitive, which tells us why the speaker had no way.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see into his mind' which functions as the object of the verb 'had'. This infinitive phrase tells us the purpose or reason for not having a way.""
}",['inifinitive_phrases'],1,['inifinitive_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it uses the participle 'exposing' to describe the action in relation to the agent, journalists.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participal phrase 'to speak out on Julian Assange’s behalf,' which modifies the noun 'journalists.' This participial phrase presents the action in a descriptive manner, indicating that John Pilger is a journalist who spoke out on Julian Assange’s behalf.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase headed by the participle 'exposing'. It provides additional information about the action of the verb 'stand' and 'fail'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it is headed by the participle 'exposing' and functions as an adjective to modify 'journalists'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it describes the action of the journalists and functions as an adjective in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'exposing the behavior of the Establishment' which modifies the action of 'stand in solidarity with Assange'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it uses the participle 'exposing' to describe the action in relation to the agent, journalists.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participal phrase 'to speak out on Julian Assange’s behalf,' which modifies the noun 'journalists.' This participial phrase presents the action in a descriptive manner, indicating that John Pilger is a journalist who spoke out on Julian Assange’s behalf.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase headed by the participle 'exposing'. It provides additional information about the action of the verb 'stand' and 'fail'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it is headed by the participle 'exposing' and functions as an adjective to modify 'journalists'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it describes the action of the journalists and functions as an adjective in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'exposing the behavior of the Establishment' which modifies the action of 'stand in solidarity with Assange'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains the participial phrase 'forcing students to watch videos that proselytized for Islam', where 'forcing' functions as a participle describing the action associated with the parents' complaint.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'parents'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'forcing students to watch videos that proselytized for Islam' is a participal phrase as it describes the action of the parents in the past ('forced students to watch videos that proselytized for Islam').""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'complaint'. This participial phrase describes the action taken by the parents.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'forcing students to watch videos that proselytized for Islam' is a participial phrase, as it describes the action of the parents and functions as an adjective modifying the noun 'complaint'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'parents'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains the participial phrase 'forcing students to watch videos that proselytized for Islam', where 'forcing' functions as a participle describing the action associated with the parents' complaint.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'parents'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'forcing students to watch videos that proselytized for Islam' is a participal phrase as it describes the action of the parents in the past ('forced students to watch videos that proselytized for Islam').""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'complaint'. This participial phrase describes the action taken by the parents.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'forcing students to watch videos that proselytized for Islam' is a participial phrase, as it describes the action of the parents and functions as an adjective modifying the noun 'complaint'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forcing students to watch videos that proselytized for Islam', which modifies the noun 'parents'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
12626,[],It did what it is designed to do.,Phrases_built_on_verbs,['inifinitive_phrases'],[],['inifinitive_phrases'],False,['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which serves as an adverb, explaining the purpose or reason for the action of the main verb 'did'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to do' functions as an adverb, explaining the purpose or reason for the action.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which functions as an adverb, explaining the purpose or reason for the action.""
}",['infinitive_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'designed to do', which modifies the pronoun 'it'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which functions as an adverb, explaining the purpose or reason for the action.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'designed to do' is a participial phrase, as it describes the purpose or nature of the 'it' in the sentence.""
}",['participal_phrases'],0,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
12626,[],It did what it is designed to do.,Phrases_built_on_verbs,['inifinitive_phrases'],[],['inifinitive_phrases'],False,['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which serves as an adverb, explaining the purpose or reason for the action of the main verb 'did'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to do' functions as an adverb, explaining the purpose or reason for the action.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which functions as an adverb, explaining the purpose or reason for the action.""
}",['infinitive_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'designed to do', which modifies the pronoun 'it'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to do' which functions as an adverb, explaining the purpose or reason for the action.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'designed to do' is a participial phrase, as it describes the purpose or nature of the 'it' in the sentence.""
}",['participal_phrases'],0,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
3820,[ 1 12],"…Chris Bryant, a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is “not conducive to the public good”, a senior Labour MP has said.",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""], 
  ""Explanation"": ""The text contains a participial phrase 'condoning fascism and his presence is 'not conducive to the public good', which describes the grounds for urging the ban.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'condoning fascism' which modifies the noun 'grounds'. This participal phrase functions as an adjective phrase to provide additional information about the grounds for urging the ban on Donald Trump.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participial phrases""
  ],
  ""Explanation"": ""The example contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', modifying the grounds for urging May to issue an official ban on Donald Trump.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'condoning fascism and his presence is 'not conducive to the public good'' is a participial phrase modifying the grounds for urging May to issue an official ban on Donald Trump.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', which modifies the grounds for urging the ban.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', which modifies the grounds for urging the ban.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
3820,[ 1 12],"…Chris Bryant, a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is “not conducive to the public good”, a senior Labour MP has said.",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""], 
  ""Explanation"": ""The text contains a participial phrase 'condoning fascism and his presence is 'not conducive to the public good', which describes the grounds for urging the ban.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'condoning fascism' which modifies the noun 'grounds'. This participal phrase functions as an adjective phrase to provide additional information about the grounds for urging the ban on Donald Trump.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participial phrases""
  ],
  ""Explanation"": ""The example contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', modifying the grounds for urging May to issue an official ban on Donald Trump.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'condoning fascism and his presence is 'not conducive to the public good'' is a participial phrase modifying the grounds for urging May to issue an official ban on Donald Trump.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', which modifies the grounds for urging the ban.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'condoning fascism and his presence is not conducive to the public good', which modifies the grounds for urging the ban.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],['participal_phrases'],True,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participal phrase, modifying the noun 'comfort'. It indicates the state or condition of Judge Kavanaugh's comfort.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase which describes Judge Kavanaugh's comfort.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase, expressing the state of Judge Kavanaugh's comfort in a specific situation.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state of Judge Kavanaugh during the process.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state in which Judge Kavanaugh is comfortable.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state or condition of Judge Kavanaugh.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
