level,date,sid,property,exception,other
WARNING , 02/24/2024 04:50:08 AM , SID: 5162, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:51:17 AM , SID: 5162, Property: indefinite/thesis, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 05:39:48 AM , SID: 5183, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:50:07 AM , SID: 5188, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:09:05 AM , SID: 5196, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:59:51 AM , SID: 5220, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:20:45 AM , SID: 5231, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:22:52 AM , SID: 5232, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:30:28 AM , SID: 5236, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:36:16 AM , SID: 5239, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:40:05 AM , SID: 5241, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:55:18 AM , SID: 5249, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:05:06 AM , SID: 5254, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:25:59 AM , SID: 5265, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:33:42 AM , SID: 5269, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:39:26 AM , SID: 5272, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:45:33 AM , SID: 5275, Property: clarity, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 08:45:33 AM , SID: 5275, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 08:46:01 AM , SID: 5275, Property: adjective, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:02:55 AM , SID: 5284, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:07:18 AM ,0,0,0,0
WARNING , 02/24/2024 09:10:45 AM , SID: 5288, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:11:43 AM , SID: 5288, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:24:15 AM , SID: 5295, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:26:15 AM , SID: 5296, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:28:16 AM , SID: 5297, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:33:49 AM , SID: 5300, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:35:54 AM , SID: 5301, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:37:57 AM , SID: 5302, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:48:06 AM , SID: 5308, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:49:55 AM , SID: 5309, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:55:24 AM , SID: 5312, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 09:56:30 AM , SID: 5313, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:09:28 AM , SID: 5321, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:14:54 AM , SID: 5324, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:16:03 AM , SID: 5325, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:19:31 AM , SID: 5327, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:22:52 AM , SID: 5329, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:47:00 AM , SID: 5343, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 10:48:45 AM , SID: 5344, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:04:01 AM , SID: 5354, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:05:51 AM , SID: 5355, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:28:00 AM , SID: 5369, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:41:54 AM , SID: 5377, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:41:54 AM ,0,0,0,0
WARNING , 02/24/2024 11:45:46 AM , SID: 5379, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:47:51 AM , SID: 5380, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:47:52 AM , SID: 5380, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:50:02 AM , SID: 5381, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 11:54:16 AM , SID: 5383, Property: abstractions, Exception: JSONDecodeError - Expecting ':' delimiter: line 1 column 244 (char 243),0
WARNING , 02/24/2024 11:55:18 AM , SID: 5384, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:04:06 PM , SID: 5389, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:10:01 PM , SID: 5392, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:18:52 PM , SID: 5397, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:22:23 PM , SID: 5399, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:25:11 PM , SID: 5401, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:26:02 PM , SID: 5401, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:35:19 PM , SID: 5407, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:35:21 PM , SID: 5407, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:37:22 PM , SID: 5408, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:37:24 PM , SID: 5408, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:39:24 PM , SID: 5409, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:39:26 PM , SID: 5409, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:46:04 PM , SID: 5413, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:46:05 PM , SID: 5413, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:46:53 PM , SID: 5413, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:48:14 PM , SID: 5414, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:48:15 PM , SID: 5414, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:50:15 PM , SID: 5415, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:50:17 PM , SID: 5415, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 12:52:00 PM , SID: 5416, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:09:37 PM , SID: 5427, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:12:53 PM , SID: 5429, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:18:01 PM , SID: 5432, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:18:03 PM , SID: 5432, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:18:50 PM , SID: 5432, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:20:08 PM , SID: 5433, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:20:10 PM , SID: 5433, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:25:11 PM , SID: 5436, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:26:14 PM , SID: 5436, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:26:14 PM , SID: 5436, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:28:58 PM , SID: 5438, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:33:55 PM , SID: 5441, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:35:39 PM , SID: 5442, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:38:57 PM , SID: 5444, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:45:24 PM , SID: 5448, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:46:16 PM , SID: 5448, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:47:32 PM , SID: 5449, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:47:34 PM , SID: 5449, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:56:54 PM , SID: 5455, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 01:58:42 PM , SID: 5456, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:00:31 PM , SID: 5457, Property: correctness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 02:29:41 PM , SID: 5475, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:29:41 PM , SID: 5475, Property: low, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:29:41 PM , SID: 5475, Property: high, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:29:42 PM , SID: 5475, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:29:42 PM , SID: 5475, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:37:53 PM , SID: 5480, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:47:42 PM , SID: 5486, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 02:59:13 PM , SID: 5493, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:04:15 PM , SID: 5496, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:10:48 PM , SID: 5500, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:17:54 PM , SID: 5504, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:18:43 PM , SID: 5504, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:23:38 PM , SID: 5507, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:23:39 PM , SID: 5507, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:25:40 PM , SID: 5508, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:25:42 PM , SID: 5508, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:42:53 PM , SID: 5519, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:47:55 PM , SID: 5522, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:47:57 PM , SID: 5522, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:50:01 PM , SID: 5523, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:50:03 PM , SID: 5523, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:50:51 PM , SID: 5523, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:53:36 PM , SID: 5525, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:55:24 PM , SID: 5526, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:59:44 PM , SID: 5528, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 03:59:45 PM , SID: 5528, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:02:08 PM , SID: 5529, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:12:53 PM , SID: 5536, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:19:32 PM , SID: 5540, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:21:19 PM , SID: 5541, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:37:10 PM , SID: 5550, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:38:21 PM , SID: 5551, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:40:20 PM , SID: 5552, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:46:42 PM , SID: 5556, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:48:43 PM , SID: 5557, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 04:51:44 PM , SID: 5559, Property: simple, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 05:19:40 PM , SID: 5576, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:21:26 PM , SID: 5577, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:30:35 PM , SID: 5583, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:30:35 PM , SID: 5583, Property: low, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:40:18 PM , SID: 5589, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 05:49:31 PM , SID: 5594, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:01:06 PM , SID: 5601, Property: high, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:03:40 PM , SID: 5602, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:06:59 PM , SID: 5604, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:08:13 PM , SID: 5605, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:09:17 PM , SID: 5605, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:09:17 PM , SID: 5605, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:10:34 PM , SID: 5606, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:12:32 PM , SID: 5607, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:12:33 PM , SID: 5607, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:15:52 PM , SID: 5609, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:24:00 PM , SID: 5614, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:25:45 PM , SID: 5615, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:30:46 PM , SID: 5618, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:32:46 PM , SID: 5619, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:37:38 PM , SID: 5622, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:48:44 PM , SID: 5629, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:51:46 PM , SID: 5631, Property: simple, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/24/2024 06:52:59 PM , SID: 5631, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 06:54:09 PM , SID: 5632, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:12:35 PM , SID: 5644, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:21:53 PM , SID: 5650, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:32:51 PM , SID: 5657, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 07:59:09 PM , SID: 5674, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:01:01 PM , SID: 5675, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:02:44 PM , SID: 5676, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:04:31 PM , SID: 5677, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:10:46 PM , SID: 5681, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:12:50 PM , SID: 5682, Property: high, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:12:50 PM , SID: 5682, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:17:38 PM , SID: 5685, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:18:19 PM , SID: 5685, Property: appositives, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:19:48 PM , SID: 5686, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:19:48 PM , SID: 5686, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:21:33 PM , SID: 5687, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:26:38 PM , SID: 5690, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:28:31 PM , SID: 5691, Property: maxims/proverbs, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:29:18 PM , SID: 5691, Property: appositives, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:30:50 PM , SID: 5692, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:30:51 PM , SID: 5692, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:33:16 PM , SID: 5693, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:38:05 PM , SID: 5696, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:42:58 PM , SID: 5699, Property: low, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:42:59 PM , SID: 5699, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:43:00 PM , SID: 5699, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:46:17 PM , SID: 5701, Property: low, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:47:09 PM , SID: 5701, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:48:25 PM , SID: 5702, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:50:08 PM , SID: 5703, Property: dialects/registers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:52:04 PM , SID: 5704, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:55:22 PM , SID: 5706, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:56:13 PM , SID: 5706, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/24/2024 08:57:22 PM , SID: 5707, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
