,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
167,3809,[12],The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'they' at the beginning of both longer clauses creates a grammatical parallelism in the structure of the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example exhibits parallelism in grammatical structure with the repetition of 'they' and 'want to get at'. This creates parity among longer clauses and helps to reinforce the relationship between the demonic forces' primary goal and their driving force behind heresy.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'they want to' is repeated in the parallel structure of the sentence, creating a sense of balance and emphasis on the intent of the demonic forces.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'The demonic forces we know' and 'they' creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'The demonic forces we know' and 'they want to get at the Eucharist' exhibits a grammatical structure with parity among longer clauses through repetition, indicating parison parallelism.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure with the repetition of 'they' and 'want to' in the clauses 'they want to get at the Eucharist' and 'they want to get at the undermining of marriage'.""
}",['grammatical_structure_(parison)'],True
168,3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Parallelism,[],[],[],True,[],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The use of the repeated structure 'journalists who fail to stand in solidarity with Assange' and 'Vichy journalists' demonstrates the grammatical structure parallelism, creating a comparison between the two groups of journalists.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of the phrase 'journalists who' and 'Vichy journalists'. This creates a sense of symmetry and emphasis on the contrast between the two groups of journalists.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The text uses parallelism in argument by comparing journalists who fail to stand in solidarity with Julian Assange to 'Vichy journalists', making a historical comparison to the Vichy government that enabled the German occupation of France.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of 'journalists' and 'Vichy journalists' to draw a comparison between the two groups.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument, as it compares journalists who fail to stand in solidarity with Assange to 'Vichy journalists' who served and enabled the German occupation of France.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment'.""
}",['grammatical_structure_(parison)'],False
169,3814,[12],"It’s as if the U.S. Army stopped to interrogate every German soldier who crashed through the Ardennes Forest at the beginning of the Battle of the Bulge in 1944, to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.",Parallelism,['grammatical_structure_(parison)'],[],[],False,['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example uses parallelism in argument by comparing the hypothetical scenario of the U.S. Army interrogating German soldiers with the actual historical event of the Battle of the Bulge. This comparison helps to make a point about the perceived thoroughness of the interrogation process.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example text uses parallelism in argument by comparing the hypothetical situation of the U.S. Army interrogating German soldiers to the Battle of the Bulge in 1944.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The example utilizes the grammatical structure of parison, with repetition of 'the U.S. Army' and 'German soldier' in adjacent clauses.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'the U.S. Army stopped to interrogate every German soldier' and 'to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'the U.S. Army stopped to interrogate' and 'each one’s actions had anything to do with'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'the U.S. Army stopped to interrogate every German soldier' and 'to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.'""
}",['grammatical_structure_(parison)'],True
170,3816,[12],"There is still no mosque or Islamic school in the United States that teaches young Muslims why they should reject the understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The use of 'that teaches young Muslims' and 'why they should reject' creates a grammatical structure parity, contributing to a sense of equivalence and coherence in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the format 'no mosque or Islamic school in the United States that teaches young Muslims...'. This repetition creates a sense of balance and emphasis on the lack of educational institutions addressing a specific issue.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'that teaches' and 'taught by' creates a grammatical structure of equality and repetition, demonstrating the use of parison.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the phrase 'that teaches young Muslims' and 'why they should reject the understanding of Islam taught by'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'that teaches young Muslims' and 'why they should reject the understanding of Islam taught by'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the phrase 'that teaches young Muslims why they should reject the understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups.'""
}",['grammatical_structure_(parison)'],True
171,3817,[12],"Soros, for his part, compared Orban unfavourably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930's -- when Hungary was allied with Nazi Germany -- and was more oppressive than Cold War Soviet occupation.",Parallelism,['grammatical_structure_(parison)'],[],[],False,"['grammatical_structure_(parison)', 'comparison_(parallelism_in_argument)']","{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison in which Soros compares Orban unfavourably to both the Nazis and the Communists, highlighting the dark tones from the 1930's and the oppressive nature of Orban's rule compared to the Cold War Soviet occupation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between Orban and both the Nazis and the Communists, illustrating parallelism in argument.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of the word 'compared' signals a comparison between Orban and both the Nazis and the Communists, highlighting the similarity in rule evocation of dark tones from the 1930's and oppressiveness of the Cold War Soviet occupation.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],True
172,3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example exhibits the use of grammatical structure parallelism, as the clauses 'a senior Labour backbencher has written to May urging her to go further' and 'a senior Labour MP has said' have parity and repetition in their structure.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' creates parity among longer clauses through repetition, fitting the definition of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in the argument is evident, as the sentence compares the current situation (urging for an official ban on Donald Trump) with the grounds for the ban (condoning fascism and being 'not conducive to the public good').""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' in parallel structure creates a grammatical parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' in parallel structure creates a grammatical balance and repetition, indicating the same level of authority and position within the Labour party.""
}",['grammatical_structure_(parison)'],True
173,3820,[ 1 12],"…Chris Bryant, a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is “not conducive to the public good”, a senior Labour MP has said.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""parison""],
  ""Explanation"": ""The text exhibits the rhetorical device of parison, as it repeats the structure 'a senior Labour' to create parity among longer clauses.""
}",[''],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' shows grammatical structure parallelism, creating a sense of parity and emphasis on the seniority and political affiliation of the individuals mentioned.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' in parallel structures demonstrates the grammatical structure of parison.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'a senior Labour' at the beginning of the sentence creates a grammatical structure (parison) by establishing parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' in parallel structure creates a sense of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'a senior Labour backbencher' and 'a senior Labour MP' in parallel structures demonstrates the use of grammatical structure parallelism (parison) in the text.""
}",['grammatical_structure_(parison)'],True
174,3823,[12],"And since Trump’s Stalinist statements, there are at least 24 additional states that are currently considering passing “red flag” laws.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'And since' sets up a comparison between Trump's statements and the subsequent actions of the states, highlighting the change in the situation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'since' and 'there are at least' sets up a comparison between the state of red flag laws before and after Trump's statements.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence contains a repetition of 'that are' in the structure 'at least 24 additional states that are currently considering passing', demonstrating the use of parison.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'since' and 'currently' creates a comparison between the time of Trump's statements and the current consideration of 'red flag' laws by 24 additional states.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'at least 24 additional states' and 'currently considering passing' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'since' and 'currently' creates a comparison between the past and present states' actions regarding 'red flag' laws.""
}",['comparison_(parallelism_in_argument)'],False
175,3824,[ 7 12],"This “I’m offended” or “his gun scares me” complaint is nothing but cover for little Nazis to try and deny another person their Natural, God-given liberty.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument, as it presents a comparison between the phrases 'I’m offended' and 'his gun scares me' as excuses for denying another person their liberty.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The parallel structure of 'I'm offended' and 'his gun scares me' creates parity among longer clauses, demonstrating the usage of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repeated structure of 'I'm offended' and 'his gun scares me' creates a parallelism in grammatical structure, forming a parison.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I'm offended' and 'his gun scares me' in a parallel structure creates a sense of parity and repetition, indicating the speaker's view on the complaint.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I'm offended' and 'his gun scares me' in parallel structure creates a sense of parity and repetition, indicating a grammatical structure parallelism.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I'm offended' and 'his gun scares me' in a parallel structure creates a sense of parity and repetition, emphasizing the speaker's argument.""
}",['grammatical_structure_(parison)'],True
176,3827,[12],"An enlightened, progressive school was suddenly transformed into something harking back to the days of Nazi Germany and the Nuremberg Laws.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The example contains parallelism in comparison, as it contrasts an enlightened, progressive school with something harking back to the days of Nazi Germany and the Nuremberg Laws.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'something harking back to' in parallel with 'the days of Nazi Germany' and 'the Nuremberg Laws' creates grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""parison""
  ],
  ""Explanation"": ""The sentence exhibits parison, as it contains a parallel structure with the repetition of 'something' and 'to the days of Nazi Germany and the Nuremberg Laws.' This creates a balanced and symmetrical effect.""
}",[''],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in the comparison of the school to the days of Nazi Germany and the Nuremberg Laws highlights the drastic and negative transformation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the transformation of the school to the days of Nazi Germany and the Nuremberg Laws.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the transformation of the school to the days of Nazi Germany and the Nuremberg Laws.""
}",['comparison_(parallelism_in_argument)'],True
177,3828,[12],There could be only one answer: communists.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism is evident in the comparison between the options, stating that only one answer is possible - communists.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement 'There could be only one answer: communists' uses parallelism in argument by establishing a comparison between the different possible answers.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""in syllables (isocolon)"", ""comparison (parallelism in argument)""],
  ""Explanation"": ""The statement exhibits parallelism in argument by presenting a comparison between two options and is also an example of isocolon with equal syllable length in the adjacent phrases.""
}","['in_syllables_(isocolon)', 'comparison_(parallelism_in_argument)']",False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'There could be only one' sets up a comparison, implying that the only possible answer is 'communists'. This creates a parallelism in argument.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement uses parallelism in argument by comparing the options and asserting that only one answer is possible.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement uses parallelism in argument by comparing the options and asserting that only one answer, communists, is valid.""
}",['comparison_(parallelism_in_argument)'],True
178,3831,[ 9 12],I call them Vichy journalists — after the Vichy government that served and enabled the German occupation of wartime France.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'Vichy journalists' compares the journalists to the Vichy government, reflecting the speaker's perspective on their role.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I call them' followed by 'after' and a descriptive comparison 'Vichy government that served and enabled the German occupation of wartime France' shows grammatical structure parallelism in the form of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text uses parallelism in argument by comparing modern journalists to the Vichy government that served and enabled the German occupation of wartime France.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'Vichy journalists' is a comparison to the Vichy government, drawing a parallel between the actions of the journalists and the actions of the wartime government.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I call them' followed by 'after the Vichy government' creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I call them' followed by 'after the Vichy government' creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],False
179,3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of comparison is evident in the statement where Soros unfavorably compares Orban to both the Nazis and the Communists, highlighting the oppressive nature of his rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban's rule and the Nazis and Communists, highlighting negative aspects of the comparison.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between Orban's rule and the Nazis as well as the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between Orban and both the Nazis and the Communists, highlighting the negative aspects of Orban's rule.""
}",['comparison_(parallelism_in_argument)'],True
180,3833,[ 9  8  8  5 12],"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure through the repetition of 'as...as' in the phrase 'as notorious as Mark Shea.' This demonstrates the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'as notorious as Mark Shea' in the sentence shows a form of grammatical structure parallelism known as parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The example contains a form of parallelism known as parison, where the structure 'as notorious as Mark Shea for her crude and often unprintable invective against traditionalists' is repeated with 'such as Simcha Fisher'. This creates a parallel structure through the repetition of 'as [adjective] as [person] for [characteristic].' ""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure can be seen in the repetition of the phrase 'as notorious as Mark Shea' and the use of 'such as' to introduce both Simcha Fisher and Mark Shea, creating a grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure can be seen in the repetition of the phrase 'as notorious as Mark Shea' to create a balanced and cohesive effect.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'as notorious as Mark Shea' and 'for her crude and often unprintable invective against traditionalists'.""
}",['grammatical_structure_(parison)'],True
181,3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The given text uses parallelism in grammatical structure with the repetition of 'more and more' in 'sounding more and more' to create emphasis and coherence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'more and more' and 'like the men who abused them'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'more and more like the men who abused them'.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'more and more like the men who abused them.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'more and more like the men who abused them.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'more and more' in the statement compares Pope Francis to the men who abused them, indicating a change in behavior or attitude.""
}",['comparison_(parallelism_in_argument)'],False
182,3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence contains parallelism in grammatical structure with the repetition of 'that can constitute' and 'that has already been proven to be'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""in stress patterns (iambic parameter)""
  ],
  ""Explanation"": ""The example text demonstrates the iambic parameter, as it alternates stressed and unstressed syllables, for example, 'can constitute a Gestapo like police state' and 'that has already been proven to be abused over and over again.'""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text uses parallelism in argument by comparing the concept of a 'special need' to 'Gestapo like police state surveilling its own citizens', highlighting the potential abuse of the 'special need' as a moving target.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'that can constitute' and 'that has already been proven to be'. This creates a sense of balance and coherence in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'that can constitute' and 'that has already been proven to be'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'that' to introduce both clauses creates a grammatical structure that parallels the longer clauses, indicating parity and repetition.""
}",['grammatical_structure_(parison)'],True
183,3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The excerpt contains the property of comparison, as it draws a parallel between the attacks on houses of contemplatives from different historical periods to illustrate a point about the nature of the current pontificate.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'from Henry VIII to the Soviet Union' creates a comparison between different historical periods to emphasize the continuity of the phenomenon.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism by repeating the pattern 'adjective + noun + prepositional phrase' in 'insignificant quirk of modern history' and 'nature of the current pontificate'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'that' and 'are' in the clauses 'That's the kind of soldiers they are' and 'That's the kind of people they are'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'that' to introduce both clauses creates a grammatical structure that exhibits parity and repetition, making it an example of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'from [historical figure] to [secularist regime]'""
}",['grammatical_structure_(parison)'],True
184,3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Parallelism,['grammatical_structure_(parison)'],[],[],False,"['grammatical_structure_(parison)', 'comparison_(parallelism_in_argument)']","{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example uses parallelism in argument by comparing the collaboration to the Vichy government's collaboration with the Nazis.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement draws a comparison between collaboration in the given context and the collaboration of the Vichy government in France with the Nazis, highlighting the similarity in a parallel structure.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the collaboration to the Vichy government's collaboration with the Nazis.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement uses parallelism in argument by comparing the collaboration to the Vichy government's collaboration with the Nazis.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example uses parallelism in argument by comparing the collaboration in question to the collaboration between the Vichy government in France and the Nazis.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example uses parallelism in argument by comparing the collaboration to the Vichy government's collaboration with the Nazis.""
}",['comparison_(parallelism_in_argument)'],True
