sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
3130,[9],"It beggars belief of ordinary people that, after so many years of hearing and reading them, Ratzinger would remain on such friendly terms with men like Walter Kasper and Carlo Maria Martini, the alleged brains of the Sankt Gallen Mafia.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('ordinary', 'friendly'), Norman French ('alleged', 'Mafia'), and Latin/Greek ('belief', 'remain', 'terms', 'alleged', 'brains').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core such as 'ordinary' and 'friendly', as well as words of Latin origin like 'alleged' and 'brains'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from Old English Core such as 'belief', 'ordinary', as well as Latin/Greek words like 'alleged', 'brains', 'Mafia'.""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('belief', 'ordinary', 'people', 'years', 'hearing', 'reading', 'remain', 'friendly', 'terms', 'alleged', 'brains') as well as terms of Norman French origin ('alleged', 'Mafia'). Additionally, the text includes the Latin/Greek-derived term 'Mafia'.""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core such as 'belief', 'ordinary', 'people', 'years', 'hearing', 'reading', 'friendly', 'terms', 'men', 'like'. It also includes Latin-derived words like 'alleged', 'brains', 'Mafia'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from Old English Core (ordinary, friendly), Norman French (alleged, Mafia), and Latin/Greek (belief, remain, terms, brains).""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']",0
3249,[9],When Cain complains that being a “vagabond .,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [
    ""Old English Core""
  ],
  ""Explanation"": ""The phrase 'vagabond' is an example of a word from the Old English core, which consists of the simplest and most frequently used words in contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""]
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core""]
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""]
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""]
}",['Old_English_Core'],1
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from Old English core (point, after) and Latin/Greek (partisan, motives, electioneering).""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, such as 'at', 'that', 'after', 'the', 'of'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words of Norman French origin ('partisan', 'motives') as well as words of Latin origin ('electioneering', 'efforts').""
}","['Norman_French', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('at', 'that', 'after', 'the') and also includes the Latin-derived word 'partisan' and the Greek-derived word 'motives'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('at', 'that', 'after', 'the') and Latin/Greek origin ('point', 'partisan', 'motives', 'electioneering').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('at', 'that', 'after', 'the') and Latin ('point', 'partisan', 'motives', 'Google's', 'electioneering', 'efforts').""
}","['Old_English_Core', 'Latin/Greek']",1
3315,[8 8 9],"​Despite suffering several public and humiliating reversals in various forums and venues, those pushing for boycotts, divestment and sanctions (BDS) against Israel have not dispensed with their pernicious campaign of hate.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
}

  ","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of 'boycotts', 'divestment', and 'sanctions', as well as the phrase 'campaign of hate', all have Norman French origins, demonstrating the influence of Norman French in legal and political terminology.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words with Old English origin such as 'suffering', 'various', and 'have', as well as a Norman French term 'reversals'.""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('suffering', 'various', 'campaign', 'hate') and Latin/Greek ('public', 'humiliating', 'reversals', 'forums', 'venues', 'pushing', 'boycotts', 'divestment', 'sanctions', 'dispensed').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('suffering', 'various'), Norman French ('campaign', 'venue'), and Latin/Greek ('public', 'humiliating', 'reversals').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('suffering', 'various', 'have') and also includes words derived from Latin/Greek ('public', 'humiliating', 'campaign').""
}","['Old_English_Core', 'Latin/Greek']",0
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The use of words like 'may', 'be', 'overestimating', 'integrity', and 'supportive' reflects Old English core, while 'lawmakers', 'lawyers', and 'handling' are derived from Latin/Greek origins.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words like 'may be', 'overestimating', 'integrity', 'supportive', 'lawmakers', 'lawyers', 'handling'. These words are part of the Old English core of contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence includes simple and frequently used words like 'may', 'be', 'the', 'of', 'and', 'her'.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'may', 'be', 'the', 'of', 'and', 'the'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'may', 'be', 'the', 'of', 'and', 'the'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The sentence contains words from the Old English core ('may', 'be', 'the', 'of') and the Norman French ('integrity', 'supportive', 'lawmakers', 'lawyers', 'handling').""
}","['Old_English_Core', 'Norman_French']",0
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text uses words like 'resignation', 'prelates', 'systematically' which are derived from Latin/Greek origin.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin-derived term 'resignation'. This suggests the use of Latin/Greek language origin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains Latin-derived words such as 'resignation', 'prelates', and 'Vatican'. These words reflect the influence of Latin on the English language.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words deriving from Latin, such as 'resignation', 'purge', 'prelates', 'Vatican', 'systematically', and 'enabled'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains the Latin-derived words 'resignation', 'purge', 'homosexual', 'prelates', 'Vatican', 'systematically', and 'enabled'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words like 'resignation', 'purge', 'prelates', 'systematically', 'enabled' which are derived from Latin.""
}",['Latin/Greek'],1
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [],
  ""Explanation"": ""The example text does not exhibit any properties of Language of origin."" 
}",[],"{
  ""Properties"": [
    ""Latin/Greek"",
    ""Norman French""
  ],
  ""Explanation"": ""The use of 'victory', 'enemies', 'apologists', 'neo-Catholic', 'sanctity', 'personal', 'fascination', 'mythical', 'corruption', 'relationship', and 'principle' reflects the influence of Latin/Greek, while 'neo-Catholic', 'apologists', 'corruption', 'relationship', and 'principle' are terms that likely came from Norman French.""
}","['Latin/Greek', 'Norman_French']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains several words of Latin origin, such as 'victory', 'enemies', 'typical', 'personal', 'sanctity', 'fascination', 'mythical', 'defending', 'corruption', 'describe', and 'principle'. These words are derived from Latin, which is a prominent influence in contemporary English vocabulary.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words and phrases of Latin origin, such as 'victory', 'enemies', 'apologists', 'notion', 'personal sanctity', 'fascination', 'mythical', 'corruption', 'relationship', 'principle', and 'reality'. These words are commonly used in ecclesiastical and academic contexts, indicating the influence of Latin on the language of the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'apologists' and 'Middle Ages' reflects the influence of Norman French, which contributed to legal and military terms as well as terms associated with historical periods and concepts.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words of Old English origin such as 'victory', 'enemies', 'within', and also words of Norman French origin such as 'apologists', 'typical', 'imperiously', 'notion', 'fascination', 'mythical', 'relationship'.""
}","['Old_English_Core', 'Norman_French']",0
3397,[9],"After Oswald supposedly tried to “defect” to the Soviet Union and promised to give the Russians all the secrets he learned about in the military, why would U.S. officials agree to let him back in the country, and with a communist wife?",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek"", ""Norman French""],
  ""Explanation"": ""The use of terms like 'defect', 'officials', 'communist' are of Latin/Greek origin, while 'wife' and 'country' are examples of Norman French influence.""
}","['Latin/Greek', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text includes the use of Old English core words such as 'supposedly', 'tried', 'give', 'learned', and Norman French words like 'defect', 'agreed', 'let', 'communist'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words of Old English origin such as 'supposedly', as well as words with Latin/Greek origin such as 'defect', 'officials', 'agree', 'secrets', 'military'.""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('supposedly', 'tried', 'give'), Norman French ('defect', 'promise', 'secrets', 'military', 'officials', 'agree', 'country', 'wife'), and Latin/Greek ('Soviet', 'Union', 'communist').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('supposedly', 'tried', 'to', 'the'), Norman French ('defect', 'promise', 'secrets', 'military', 'wife'), and Latin/Greek ('officials', 'agree', 'communist').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core (e.g., 'supposedly', 'tried', 'give', 'learned', 'country') as well as terms with Norman French origin (e.g., 'defect', 'officials', 'communist', 'wife') and Latin/Greek origin (e.g., 'Soviet', 'secrets', 'military').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']",1
3407,[9],"Among the earliest indications Catholics had that the new pope had no intention of getting to the bottom of the priest-abuser problem was his appointment of the notorious homosexual, Monsignor Battista Ricca, as head of the Vatican Bank and the man in charge of his own residence, the Casa Santa Martha.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words of Latin/Greek origin such as 'indication', 'appointment', 'notorious', 'homosexual', 'Monsignor', 'residence', 'Vatican', 'Casa', and 'Santa'.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English core such as 'the', 'and'. It also includes Latin-derived words like 'appointment', 'intention', and 'problem'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'appoint', 'appointment', 'notorious', 'homosexual', 'residence', and 'Casa' are all derived from Latin.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'appointment', 'notorious', 'homosexual', 'Monsignor', 'residence', 'Casa', and 'Santa'. These words are commonly used in ecclesiastical and academic contexts, indicating the influence of Latin on the language used in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words deriving from Latin, such as 'appointment', 'notorious', 'homosexual', 'Monsignor', 'residence', 'Vatican', 'Bank', 'Casa', 'Santa', 'Martha'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'appointment', 'notorious', 'homosexual', 'Monsignor', 'residence', 'Casa', 'Santa', 'Martha'.""
}",['Latin/Greek'],1
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'bride' in this context, related to a legal matter, suggests the influence of Norman French on the English language, as legal terms often originate from Norman French."" 
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'bride' and 'prison' are from Old English core, while 'prison' also has Norman French origin.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The use of 'bride' is from Old English Core, while the concept of 'prison' is associated with Norman French, reflecting the influence of both language origins in the text.""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'bride' in this context is an example of Norman French influence, as it is associated with legal and social terms."" 
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'bride' and 'prison' are from Old English Core, while 'nice' is from Norman French.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'bride' in this context is likely influenced by Norman French, which has contributed to legal and military terminology in English.""
}",['Norman_French'],0
3430,[9],"In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English core ('America', 'war-making', 'elite'), Norman French ('suburban', 'grand jury', 'secret'), and Latin/Greek ('prosecuted').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'secret grand jury' is an example of Norman French influence, as 'jury' is a term associated with legal matters that came from the Norman French conquest. The phrase 'spend seven years' utilizes the Old English Core, consisting of frequently used words in contemporary English.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'suburban' and 'home' are from Old English core, while 'grand jury' and 'middle ages' are examples of Norman French in the text.""
}","['Old_English_Core', 'Norman_French']",TRUE,"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English Core ('America', 'home', 'war', 'making', 'elite') and Norman French ('suburban', 'secret', 'grand jury', 'middle ages', 'crime', 'prosecuted').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English Core ('America', 'home', 'war-making', 'elite') and Norman French ('suburban', 'secret', 'grand jury', 'crime', 'prosecuted').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English Core ('America', 'home', 'war', 'making', 'elite') and Norman French ('suburban', 'secret', 'grand jury', 'crime', 'prosecuted').""
}","['Old_English_Core', 'Norman_French']",1
3436,[9],"Orban has seen the influence of George Soros and his organizations in Hungary and has openly criticized it and Soros, calling Soros a ""public enemy.""",Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'public enemy' in the context of legal and political criticism reflects the influence of Norman French in the English language, as 'public' and 'enemy' are both words of Norman French origin.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The sentence does not contain any words derived from Old English Core or Latin/Greek origins. However, it does contain 'criticized', which comes from Norman French ('criticiser').""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The phrase 'public enemy' contains the Norman French word 'public'.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text contains the Norman French loanword 'criticized'.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text does not exhibit Old English Core or Latin/Greek properties, but it does contain a term ('public enemy') associated with legal and political discourse, which likely has Norman French origins.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text does not exhibit any specific language of origin properties such as Old English Core or Latin/Greek. However, it does contain a term ('public enemy') that is associated with legal and political discourse, which often comes from Norman French influence.""
}",['Norman_French'],1
3498,[9],"In the end, Only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.",Language_of_origin,['Latin/Greek'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,['Old_English_Core'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The sentence contains Old English core words such as 'the', 'end', 'only', and Latin-derived words such as 'corrupt', 'king', 'acknowledges', 'God', 'Shadrach', 'Meshach', and 'Abednego'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core (e.g., 'end', 'only', 'the') and also includes a name derived from the Bible, which is a source of Latin/Greek influence in English."" 
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English Core, such as 'the', 'end', 'only', 'king', 'the', and 'God'. It also includes a reference to a biblical story, using the names 'Shadrach', 'Meshach', and 'Abednego', which are of Latin/Greek origin."" 
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('end', 'only') as well as a reference to a biblical story, which often includes Latin/Greek-derived words.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('end', 'only') and also includes the name 'Shadrach', which is of Latin/Greek origin.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('end', 'only') and also includes 'God' which is derived from Latin.""
}","['Old_English_Core', 'Latin/Greek']",1
3611,[9],"Certainly not Corbyn or Assange, who threaten to disrupt the entrenched neoliberal order that is hurtling us towards climate breakdown and economic collapse.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words from the Old English core, such as 'not', 'who', 'to', 'us', 'towards', 'and'.""
}",['Old_English_Core'],"{
    ""Properties"": [""Old English Core"", ""Latin/Greek""]
}

    ","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence uses simple and frequently used English words without any specific terms or vocabulary borrowed from other languages such as Norman French or Latin/Greek."" 
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words from the Old English core, such as 'not', 'who', 'us', 'towards', 'and'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'not', 'who', 'to', 'the', 'us', 'is', 'towards', etc., which are part of the Old English core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words such as 'not', 'who', 'to', 'the', 'us', 'is', 'towards'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],1
3784,[10],Allahu Akbar usually means motive unknown.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,[],"{
  ""Properties"": [""Arabic""],
  ""Explanation"": ""The use of 'Allahu Akbar' in the given context indicates the use of Arabic language, as 'Allahu Akbar' is an Arabic phrase commonly used in Islamic religious contexts.""
}",['Arabic'],"{
  ""Properties"": [""Old English Core""]
}",['Old_English_Core'],"{
  ""Properties"": [""Arabic""],
  ""Explanation"": ""The language of origin property 'Arabic' is present in the example text with the phrase 'Allahu Akbar'.""
}",['Arabic'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The example text contains words from the Old English core, such as 'usually' and 'means'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Arabic""],
  ""Explanation"": ""The use of the phrase 'Allahu Akbar' in the example text indicates the presence of Arabic language origin.""
}",[''],"{
  ""Properties"": [""Arabic""],
  ""Explanation"": ""The language of origin property 'Arabic' is used in the example text, as 'Allahu Akbar' is an Arabic phrase commonly used in Islamic religious contexts.""
}",[''],0
3785,[10],“When something is coming up and down or at least from a different angle they are either going to hit the ground or… alot of different things are going to happen.,Language_of_origin,['Latin/Greek'],['Old_English_Core'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words that are part of the Old English core, such as 'something', 'coming', 'up', 'down', 'different', 'going', 'hit', 'ground', and 'lot'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words with origins in Old English, such as 'something', 'coming', 'down', 'a', 'different', 'are', 'going', 'hit', 'the', 'ground', 'or', 'a lot', 'of', 'different', 'things', 'are', and 'going'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core, such as 'something', 'coming', 'up', 'down', 'going', and 'ground'. It also includes words derived from Latin/Greek, like 'angle', 'either', 'different', 'hit', and 'happen'.""
}","['Old_English_Core', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words that are characteristic of Old English Core, such as 'something', 'coming', 'up', 'down', 'different', 'going', 'hit', 'ground', 'lot', 'things', 'happen'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words that are part of the Old English Core, such as 'something', 'coming', 'up', 'down', 'different', 'going', 'hit', 'ground', 'lot', 'things', 'happen'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words that are characteristic of Old English Core, such as 'something', 'coming', 'up', 'down', 'different', 'going', 'hit', 'ground', 'a lot', 'things', 'happen'.""
}",['Old_English_Core'],1
3787,[10],“The insistence with which Francis defends Barros is mystifying.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from Old English core ('insistence') and Latin ('defends').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'insistence' in the given text is derived from Latin. It demonstrates the influence of Latin on contemporary English vocabulary.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The word 'insistence' and 'defends' have Latin origins, deriving from the Latin 'insistere' and 'defendere' respectively.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'insistence' is derived from Latin, which is a common source of words in contemporary English.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'insistence' is derived from Latin, which is a property of Language of origin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'insistence' is derived from Latin, which is a property of Language of origin.""
}",['Latin/Greek'],1
