sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Gestapo like police state' creates a prototype, as it refers to a specific member of a group (Gestapo) which is representative of that group. The phrase also contains an abstract element, as it refers to a broad category or relationship ('special need') rather than specific individuals or instances.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract"", ""indefinite/thesis""],
  ""Explanation"": ""The text uses broad categories and relationships (abstract) such as 'special need' and discusses a general concept without specific reference to persons or time (indefinite/thesis) with 'that can constitute a Gestapo like police state.'""
}","['abstract', 'indefinite/thesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains an abstract concept of 'special need' and 'Gestapo like police state', which are broad categories or relationships.""
}",['abstract'],FALSE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to refer to the concept of 'special need' and 'Gestapo like police state' without specific reference to concrete instances or examples.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to refer to a broad category or relationship, such as 'special need' and 'Gestapo like police state', without specific reference to particular instances or examples.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to refer to a broad category or relationship, such as 'special need' and 'Gestapo like police state', without specific reference to individual instances or concrete details.""
}",['abstract'],1
3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],"['abstract', 'definite/hypothesis']",FALSE,"['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The mention of 'Henry VIII' and 'the Soviet Union' serves as a prototype to represent secularist regimes in general."" 
}",['prototype'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses abstract language to refer to broad categories or relationships such as 'houses of contemplatives' and 'secularist regimes', while also making specific reference to historical instances such as 'Henry VIII' and 'the Soviet Union'.""
}","['abstract', 'definite/hypothesis']","{
    ""Properties"": [""abstract""],
    ""Explanation"": ""The text contains abstract language that refers to broad categories and relationships, such as 'modern history', 'nature of the current pontificate', and 'secularist regimes'.""
}",['abstract'],FALSE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to discuss broad categories and relationships, such as 'modern history', 'nature of the current pontificate', and 'secularist regimes'.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract concepts such as 'modern history', 'nature of the current pontificate', 'houses of contemplatives', and 'secularist regimes'. These concepts represent broad categories or relationships rather than specific physical objects or actions.""
}",['abstract'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'modern history' and 'nature of the current pontificate', as well as a definite reference to specific historical events and regimes like 'Henry VIII' and 'the Soviet Union'.""
}","['abstract', 'definite/hypothesis']",0
3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'prototype']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The comparison of 'it' with the Vichy government in France serves as a prototype to illustrate the nature of collaboration.""
}",['prototype'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The use of 'Vichy government' as a specific example represents a prototype, and the comparison to the Nazis is a concrete reference to a specific historical context.""
}","['prototype', 'concrete']","{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The use of 'the Vichy government in France' as a specific example makes it a definite/hypothesis, and it serves as a prototype for collaboration in the context.""
}","['prototype', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The use of 'Vichy government' as a stand-in for collaboration and the reference to the Nazis as a specific historical example demonstrate the use of prototype and concrete lexical and semantic fields.""
}","['prototype', 'concrete']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Vichy government in France' as a prototype represents a specific member of a group (collaborators) and the comparison is made at an abstract level to convey a broad category of collaboration.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Vichy government' as a prototype for collaboration and the comparison to the Nazis involves abstract categorization.""
}","['prototype', 'abstract']",0
3855,[13  8],"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.",Lexical_and_semantic_fields,"['abstract', 'indefinite/thesis']",['indefinite/thesis'],[],FALSE,"['abstract', 'indefinite/thesis']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""]
} 

 	","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text contains specific reference to 'me' and 'drive me out', indicating a definite or specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""abstract"", ""indefinite/thesis""],
  ""Explanation"": ""The text contains abstract language, such as 'smears' and 'process', which refers to broad categories or relationships. Additionally, the use of 'me' and 'any hearing' indicates an indefinite/thesis reference, as it does not specify specific persons or time.""
}","['abstract', 'indefinite/thesis']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'last-minute smears' as a prototype for false information and the abstract concept of 'scare me and drive me out of the process' indicate the use of prototype and abstract lexical and semantic fields.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the concept of 'false last-minute smears' without specific details or examples.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract language referring to broad categories or relationships, such as 'false last-minute smears' and 'the process'. These terms do not refer to specific physical objects or actions, but rather to general concepts and relationships.""
}",['abstract'],0
3871,[13],"And it seems clear from the way it was done, and the way Francis treated Muller in general, that he was indeed got rid of.",Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'the way it was done' and 'the way Francis treated Muller' indicates specific and definite actions and individuals.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of specific names like 'Francis' and 'Muller' makes the statement definite/hypothesis rather than indefinite/thesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete language, referring to specific actions and interactions between specific individuals ('the way it was done', 'Francis treated Muller').""
}",['concrete'],FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Francis' and 'Muller' in the sentence indicates specific people, suggesting the presence of definite or hypothesis lexical and semantic field.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Francis' and 'Muller' as specific people indicates the presence of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Francis' and 'Muller' as specific people indicates the presence of definite or hypothesis lexical and semantic fields.""
}",['definite/hypothesis'],1
3886,[ 9  9 13],Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the place for the fifty righteous that are therein?,Lexical_and_semantic_fields,"['concrete', 'abstract', 'indefinite/thesis']",['indefinite/thesis'],['abstract'],FALSE,"['concrete', 'abstract', 'indefinite/thesis']","{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains both indefinite/thesis ('fifty righteous within the city') and definite/hypothesis ('the fifty righteous that are therein') properties, as it refers to a general group of people (fifty righteous individuals) as well as specific individuals within that group.""
}","['indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [""indefinite/thesis""],
  ""Explanation"": ""The text presents a general, speculative question about the fate of a theoretical group of people (fifty righteous) without specific reference to any particular individual or place.""
}",['indefinite/thesis'],"{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The passage contains an indefinite/thesis with the question 'Peradventure there be fifty righteous within the city' as well as a definite/hypothesis with the reference to 'the fifty righteous' in the city.""
}","['indefinite/thesis', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains both indefinite/thesis ('fifty righteous within the city') and definite/hypothesis ('the fifty righteous that are therein').""
}","['indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains both indefinite/thesis ('fifty righteous within the city') and definite/hypothesis ('the fifty righteous that are therein').""
}","['indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains both indefinite/thesis ('fifty righteous within the city') and definite/hypothesis ('the fifty righteous that are therein') language, as it discusses a general concept of righteousness within a city and then specifies a particular group of righteous individuals.""
}","['indefinite/thesis', 'definite/hypothesis']",1
3895,[13],Impossible.,Lexical_and_semantic_fields,[],['indefinite/thesis'],['abstract'],FALSE,[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of Lexical and semantic fields are used in the example text.""
}",[],"{
  ""Properties"": [""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains the indefinite/thesis property as it presents a general statement without reference to specific persons, time, or place. It also contains the definite/hypothesis property as it highlights the concept of impossibility, which is a specific idea.""
}","['indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains an abstract concept or category ('impossible') without specific reference to a physical object or action.""
}",['abstract'],FALSE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The word 'impossible' falls under the abstract category as it represents a broad concept or relationship rather than a specific physical object or action.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The word 'impossible' falls under the abstract category as it represents a broad concept or relationship rather than a specific physical object or action.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The word 'impossible' falls under the abstract category as it represents a broad concept or relationship rather than a specific physical object or action.""
}",['abstract'],1
3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses broad categories such as 'secular journalists' and 'Catholicism' without specific reference to individuals or specific instances.""
}",['abstract'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts like 'secular journalists' and 'rewriting Catholicism', as well as definite reference to 'Bergoglio' and 'sex abuse crisis'.""
}","['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract concepts such as 'secular journalists,' 'rewriting Catholicism,' and 'sex abuse crisis' which represent broad categories or relationships.""
}",['abstract'],FALSE,"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'secular journalists' and 'Catholicism', as well as specific references to 'Bergoglio' and 'sex abuse crisis'.""
}","['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'secular journalists' and 'Catholicism', as well as specific reference to 'Bergoglio' and 'the sex abuse crisis'.""
}","['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'secular journalists' and 'Catholicism' as well as specific reference to 'Bergoglio'.""
}","['abstract', 'definite/hypothesis']",1
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",['definite/hypothesis'],FALSE,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'manifest miscarriage of justice' represents a prototype, as it is a specific example that is representative of the broader concept of injustice. The broader concept of justice and injustice also aligns with the abstract nature of the statement.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""]
}

  ","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'the Hammond case' as a specific example represents a prototype within the broader category of cases seen as miscarriages of justice. The specific mention of 'many in the West' and 'across the nation' provides concrete examples of the broader category of people who hold this view.""
}",['prototype'],FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Hammond case' as a specific example represents a prototype, while the broader concept of 'miscarriage of justice' represents an abstract category.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Hammond case' as a specific example represents a prototype, while the broader concept of 'miscarriage of justice' is an abstract category.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Hammond case' as a specific example represents a prototype, while the reference to 'manifest miscarriage of justice' is an abstract concept.""
}","['prototype', 'abstract']",1
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete', 'indefinite/thesis']",['indefinite/thesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement specifies a particular restriction on Iranian parties, indicating a specific situation or thing (opening accounts or correspondent accounts at US banks).""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement references specific parties (Iranian parties) and specific actions (open accounts) at US banks, indicating a definite/hypothesis lexical and semantic field.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific actions (open accounts) and is specific about the restriction being placed on Iranian parties.""
}","['concrete', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific parties (Iranian parties) and specific actions (open accounts or correspondent accounts at US banks), making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement refers to a specific group (Iranian parties) and a specific action (open accounts or correspondent accounts at US banks).""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement refers to a specific restriction on Iranian parties opening accounts at US banks, making it a definite/hypothesis type of statement.""
}",['definite/hypothesis'],1
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Iran' and 'the US' refers to specific countries, making it a definite reference.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The sentence refers to a specific country (Iran) and a specific action (send funds to the US or receive funds from the US), making it a definite/hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""concrete""],
  ""Explanation"": ""The statement refers to specific countries (Iran and the US), making it definite/hypothesis. It also mentions the action of sending and receiving funds, which are concrete actions.""
}","['definite/hypothesis', 'concrete']",FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement refers to a specific country (Iran) and a specific action (sending/receiving funds to/from the US).""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The statement refers to a specific country (Iran) and a specific action (sending/receiving funds to/from the US).""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete terms such as 'Iran,' 'send funds,' and 'receive funds,' which refer to physical objects and actions. Additionally, 'Iran' can be seen as a prototype for a specific member of a group (countries).""
}","['prototype', 'concrete']",0
3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete', 'abstract', 'indefinite/thesis']",['abstract'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract language by referring to 'Islamic instruction', 'picture of Islam', 'pristine', 'whitewashed', and 'proselytizing', which are all broad categories or relationships.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'Islamic instruction' and 'picture of Islam' to discuss the content of the textbooks, rather than specific physical objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Islamic instruction' and 'picture of Islam' represents the prototype of Islam and the abstract concept of religious teachings, as opposed to specific concrete examples or definite individuals.""
}","['prototype', 'abstract']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype of 'Islamic instruction' to represent the broader abstract category of 'Islam', and the abstract concept of 'whitewashed' to describe the presentation of Islam in the textbooks.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype of 'Islamic instruction' to represent the broader abstract concept of 'Islam', and the abstract concept of 'pro-Muslim bias' to describe a general category of bias.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype of 'Islamic instruction' to represent the broader abstract concept of 'Islam', and the abstract concept of 'whitewashed picture of Islam' to convey a broad category or relationship.""
}","['prototype', 'abstract']",1
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete words such as 'parents,' 'Chatham Middle School,' 'videos,' and 'Islam,' which denote physical objects, actions, or immediate sense impressions.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text contains specific people and a specific place: parents, Chatham Middle School, and Chatham, New Jersey.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains concrete references to specific entities such as 'parents', 'Chatham Middle School', 'videos', and 'Islam', making it concrete. It also refers to a specific event and location, making it a definite or hypothesis statement.""
}","['concrete', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific parents, a specific school (Chatham Middle School), and a specific location (Chatham, New Jersey), making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific parents, a specific middle school, and a specific location, indicating a definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific people (parents, Chatham Middle School) and a specific location (Chatham, New Jersey).""
}",['definite/hypothesis'],1
4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",FALSE,"['prototype', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract language such as 'anti-jihadist activist,' 'honesty,' 'Muslim invasion of Europe,' which are broad categories or relationships rather than specific physical objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'Orban' as a specific example of a politician who speaks the truth about the 'Muslim invasion of Europe' acts as a prototype within the context of anti-jihadist activism.""
}",['prototype'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'the Muslim invasion of Europe' involves a specific prototype ('Muslim invasion') and also falls within the abstract category, as it represents a broad concept rather than a specific instance.""
}","['prototype', 'abstract']",FALSE,"{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains a specific member of a group (Orban) who is representative of a political figure, and it refers to a specific concept (the Muslim invasion of Europe).""
}","['prototype', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""definite/hypothesis""]
}

  ","['prototype', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete and specific references to 'Pamela Geller', 'Orban', 'Muslim invasion of Europe', which are specific and tangible rather than abstract or general.""
}","['prototype', 'concrete']",0
4024,[13],"Specifically, one executive suggests paying for the rides of Latinos to get them to the polls — if they vote for Clinton, that is.",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'Latinos' and 'Clinton' shows a specific reference, indicating definite/hypothesis. The concept of 'paying for the rides of Latinos' serves as a prototype for a specific strategy to influence a particular group's voting behavior.""
}","['definite/hypothesis', 'prototype']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'Latinos' and 'Clinton' refers to specific people and a specific candidate, indicating a definite or specific reference.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The use of 'Latinos' and 'Clinton' makes this a specific, definite situation. The concept of 'paying for rides to the polls' is abstract, as it represents a broad category of action.""
}","['definite/hypothesis', 'abstract']",FALSE,"{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains a specific reference to 'Latinos' and 'Clinton', indicating definite people and a specific political candidate. It also discusses a broad category of relationship, as it refers to the relationship between paying for rides and voting for a particular candidate.""
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific group of people (Latinos) and a specific action (voting for Clinton) which aligns with the property of definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains a specific reference to 'Latinos' and 'Clinton', indicating definite/hypothesis. It also discusses a broad category or relationship of 'paying for rides to the polls' in exchange for votes, indicating abstract.""
}","['definite/hypothesis', 'abstract']",0
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1
4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete', 'abstract', 'indefinite/thesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains specific references to 'the homosexual network of clergy and prelates' (definite/hypothesis) and discusses broad categories or relationships, such as 'the Instrumentum Laboris' (abstract).""
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [
    ""definite/hypothesis"",
    ""abstract""
  ],
  ""Explanation"": ""The use of 'the homosexual network of clergy and prelates' is a specific reference, making it definite/hypothesis. The mention of 'Instrumentum Laboris' represents a broad category or relationship, making it abstract.""
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific groups of people ('homosexual network of clergy and prelates', 'Pennsylvania Grand Jury Report') as well as abstract concepts ('predators', 'coverup enablers'). It also includes a prototype in the form of a specific instance ('Instrumentum Laboris').""
}","['prototype', 'abstract', 'concrete']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains a specific reference to the 'homosexual network of clergy and prelates' (definite/hypothesis), which can be seen as a prototype for a broader category of individuals within the clergy. The mention of 'predators and coverup enablers' and 'Pennsylvania Grand Jury Report' are concrete examples within the abstract category of misconduct and investigation.""
}","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific groups of people (homosexual network of clergy and prelates, Pennsylvania Grand Jury Report, Instrumentum Laboris), which aligns with the 'concrete' property. Additionally, the mention of the 'homosexual network of clergy and prelates' can be seen as a specific example or prototype of a group, fitting the 'prototype' property.""
}","['prototype', 'concrete']","{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'homosexual network of clergy and prelates' and 'Instrumentum Laboris', which are broad categories or specific people/things.""
}","['abstract', 'definite/hypothesis']",0
