,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
50,369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Subject_choices,['abstractions'],"['slot_fillers', 'abstractions']",['abstractions'],False,"['concepts', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The example text uses the abstract concept of 'blessing' and 'flourishing' to discuss the outcome of a cause or project.""
}",['abstractions'],"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject choices in the example text focus on abstract concepts like 'blessing', 'flourish', and 'good', making use of the property of concepts.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'bless' is an abstraction, representing a concept that cannot be easily pointed to.""
}",['abstractions'],False,"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'bless' is a concept, a vague and general term that encompasses the idea of bestowing favor or good fortune.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'bless' refers to the abstract concept of blessing, which is an intangible and non-physical entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'bless' refers to the abstract concept of blessing, which is an intangible and non-physical entity.""
}",['abstractions'],0
51,370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Subject_choices,['rhetorical_participants'],['humans'],['rhetorical_participants'],False,"['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'one' as the subject indicates a rhetorical participant, where the writer or reader is involved in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'one' as the subject indicates a rhetorical participant where the reader is being addressed in a general or philosophical sense.""
}",['rhetorical_participants'],True,"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The use of 'one' as the subject indicates a rhetorical participant, where the writer is addressing a general or unspecified audience.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'one' as the subject indicates a rhetorical participant, where the writer is referring to a general or unspecified person.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'one' as the subject indicates a rhetorical participant, where the writer is referring to a general or unspecified person.""
}",['rhetorical_participants'],1
53,387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Subject_choices,"['slot_fillers', 'things', 'humans']","['slot_fillers', 'humans']",['slot_fillers'],False,"['things', 'slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'it' is used to refer to a group or organization, indicating the involvement and decision-making of humans in the described situation.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals, in this case, 'Trump' and 'the CIA'.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Trump' and 'the CIA', both of which refer to groups or collections of people.""
}",['humans'],True,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'it' refers to a group or collection of people, in this case, an organization or institution.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'it' refers to an entity capable of making decisions and having knowledge, indicating a human or group of people.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'it' refers to a group or collection of people, in this case likely a government or organization.""
}",['humans'],1
54,392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Subject_choices,['concepts'],"['humans', 'abstractions']","['concepts', 'humans']",False,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The statement contains a reference to 'Carlson', a human, in the form of 'he', making it a rhetorical participant. The text also mentions 'Google', which is a thing.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The sentence contains the rhetorical participant 'Carlson' as the subject, as he describes Google's official response and challenges it.""
}",['rhetorical_participants'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text contains a reference to the person 'Carlson' as the speaker. This falls under the property of 'humans'.""
}",['humans'],False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Carlson said' and 'describing Google’s official response to his requests for comment' indicates the presence of rhetorical participants, where the subject is the writer or reader themselves.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Carlson' as the subject indicates a rhetorical participant, as the writer is referring to a specific individual in the context of the news text.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Carlson said' and 'describing Google’s official response to his requests for comment' indicates the presence of rhetorical participants, where the subject is the writer or reader themselves.""
}",['rhetorical_participants'],1
55,396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Subject_choices,['humans'],['humans'],"['rhetorical_participants', 'humans']",False,"['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people, making use of the humans property.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people, making it a 'humans' property.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people and is therefore categorized as a human subject.""
}",['humans'],True,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people, making it a human subject choice.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people, making it a human subject choice.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Democrats' refers to a group of people, making it a human subject choice.""
}",['humans'],1
57,407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Subject_choices,['humans'],['humans'],"['rhetorical_participants', 'humans']",False,"['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Faggioli' is a human individual, a specific person.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Faggioli' refers to a single individual, fitting the property of 'humans'.""
}",['humans'],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The text contains the proper name 'Faggioli' referring to an individual, and it also discusses the conceptual idea of 'neo-Catholic defense' and 'homosexuals in the hierarchy' as abstractions.""
}","['humans', 'abstractions']",False,"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The text refers to 'Faggioli' as a specific individual (human) and discusses 'homosexuals in the hierarchy' as an abstract concept (abstraction).""
}","['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Faggioli' refers to a single individual, indicating the presence of the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Faggioli' refers to a single individual, indicating the use of the 'humans' property.""
}",['humans'],0
58,417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Subject_choices,['humans'],['humans'],['rhetorical_participants'],False,"['things', 'humans']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'they' as the subject indicates the involvement of unspecified individuals, which may include the writer's intended audience.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'they' as the subject in the sentence positions the writer or some unidentified group as the rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'they' refers to a group of people, and can be considered as a rhetorical participant.""
}",['rhetorical_participants'],True,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'they' refers to an unspecified group, possibly including the writer or reader, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'they' as the subject implies a rhetorical participant, indicating an unspecified group or entity involved in the action.""
}",['rhetorical_participants'],"{
  ""Properties"": [""humans"", ""things""],
  ""Explanation"": ""The subject 'they' refers to a group of people, and 'Oswald' is a proper name, indicating the presence of humans. The phrase 'shots fired' refers to physical actions, indicating the presence of things.""
}","['humans', 'things']",0
60,446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Subject_choices,"['humans', 'abstractions']","['slot_fillers', 'humans', 'abstractions']",['humans'],False,"['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Muslims' refers to a group or collection of people, indicating the use of the property 'humans'.""
}",['humans'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstractions 'religion' and 'it', which refer to the abstract concept of non-Muslim belief systems.""
}",['abstractions'],"{
  ""Properties"": [
    ""abstractions""
  ],
  ""Explanation"": ""The subject 'Muslims' refers to a group of people with a belief system, making it an example of an abstraction.""
}",['abstractions'],False,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Muslims' refers to a group of people, making it a human subject choice.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Muslims' refers to a group or collection of people.""
}",['humans'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'Muslims' refers to a group of people, and the verb 'to eradicate' is directed at an abstract concept, 'these', which represents something that cannot be easily pointed to.""
}",['abstractions'],0
61,474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Subject_choices,['abstractions'],['abstractions'],['concepts'],False,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""],
  ""Explanation"": ""The sentence contains the concept of 'leftwing witch hunt' and is written from a perspective strongly aligned with the political viewpoint of the writer, indicating the use of rhetorical participants.""
}","['rhetorical_participants', 'concepts']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'his' refers to the rhetorical participant of Trump, aligning the writer's perspective with that of the president.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'his' indicates a rhetorical participant, as it refers to the subject of the text, Trump.""
}",['rhetorical_participants'],False,"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The sentence contains the rhetorical participant 'his' and the abstraction 'witch hunt', which refers to a concept rather than a specific individual or thing.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The sentence contains the rhetorical participant 'his' referring to Trump, and the abstractions 'witch hunt' and 'impair and impede his ability' which cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The sentence contains the rhetorical participant 'his' referring to Trump, and the abstractions 'witch hunt' and 'impair and impede his ability'.""
}","['rhetorical_participants', 'abstractions']",1
62,476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Subject_choices,['abstractions'],['humans'],['humans'],False,"['humans', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The sentence contains the concept of 'an armed populace' and 'gun control' as vague, all-encompassing terms.""
}",['concepts'],"{
  ""Properties"": [""abstractions"", ""rhetorical participants""]
}

  
 ","['abstractions', 'rhetorical_participants']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'the former' refers to an abstract concept, which is a form of abstractions.""
}",['abstractions'],False,"{
  ""Properties"": [""humans"", ""abstractions""]
}

  ","['humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'gun control' which refers to a concept rather than a specific tangible thing or person.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'tyrant' which refers to a concept rather than a specific individual.""
}",['abstractions'],0
63,514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Subject_choices,"['humans', 'abstractions']","['slot_fillers', 'humans', 'abstractions']",['rhetorical_participants'],False,"['things', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the use of 'they' which refers to the readers or audience directly, making it an example of rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'they' refers to the audience being addressed by the writer, indicating the use of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""concepts""]
  ,
  ""Explanation"": ""The text uses the rhetorical participant 'they' and discusses the concept of advocating for things that God condemns.""
}","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'they' in the sentence refers to the rhetorical participants, indicating the writer's perspective on the actions being described.""
}",['rhetorical_participants'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the abstraction 'sin' and 'war against God', which are concepts that cannot be easily pointed to.""
}",['abstractions'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'they' refers to the rhetorical participants who are being criticized for their actions.""
}",['rhetorical_participants'],0
64,515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Subject_choices,"['humans', 'abstractions']","['slot_fillers', 'humans', 'abstractions']","['rhetorical_participants', 'humans']",False,"['concepts', 'humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains abstract concepts such as 'wicked men', 'knowledge of what to do', 'the right', 'the wrong', 'tolerance', 'apathy', and 'destruction', indicating the use of abstractions as subjects.""
}",['abstractions'],"{
  ""Properties"": [""humans"", ""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The text discusses 'wicked men', 'Americans', and references to 'God' as well as rhetorical participants like 'you' and 'themselves'. It also contains abstractions like 'tolerance' and 'apathy'.""
}","['humans', 'abstractions', 'rhetorical_participants']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text uses the rhetorical participant 'Americans' to address the readers. It also includes references to 'God' as a rhetorical participant in the context of religious beliefs.""
}",['rhetorical_participants'],False,"{
  ""Properties"": [""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The text uses abstractions such as 'right', 'wrong', 'tolerance', 'apathy', 'destruction', 'judges' which are concepts that cannot be pointed to easily. Additionally, the use of 'Americans' and 'God' as rhetorical participants also qualifies for this property.""
}","['abstractions', 'rhetorical_participants']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains abstract concepts such as 'right', 'wrong', 'tolerance', 'apathy', 'destruction', 'judges', and 'judging'. These are all abstractions that cannot be easily pointed to.""
}",['abstractions'],"{
  ""Properties"": [""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The text contains abstractions such as 'knowledge', 'right', 'wrong', 'tolerance', 'apathy', 'destruction', 'judges', and 'judging', as well as rhetorical participants like 'Americans' and 'God'.""
}","['abstractions', 'rhetorical_participants']",0
65,532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Subject_choices,"['rhetorical_participants', 'abstractions']","['slot_fillers', 'rhetorical_participants', 'abstractions']",['concepts'],False,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in 'we may never know' indicates the presence of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in 'While we may never know' indicates the presence of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'we' is a rhetorical participant, representing the writer and the readers themselves.""
}",['rhetorical_participants'],True,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in the sentence indicates that the writer is including themselves as part of the discourse, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in the phrase 'we may never know' indicates a rhetorical participant, where the subject is the reader or writer themselves.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in the sentence indicates a rhetorical participant, where the subject is the reader themselves.""
}",['rhetorical_participants'],1
66,576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Subject_choices,"['humans', 'abstractions']",['humans'],['humans'],False,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'J Street' represents the writer's or the readers' involvement or viewpoint.""
}",['rhetorical_participants'],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'J Street' refers to an organization, thus falls under the category of 'humans'. The terms 'politician', 'Hitler-lover', and 'Jewish Question' are all abstractions, as they refer to concepts rather than tangible things.""
}","['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The only identifiable subject in the sentence is 'J Street', which is a rhetorical participant representing a group or organization, in this case, a political advocacy group.""
}",['rhetorical_participants'],False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'J Street' refers to the readers of the text, creating a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'J Street' refers to the readers of the text, creating a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'J Street' refers to a group of people, making it a human subject choice.""
}",['humans'],0
67,595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Subject_choices,['humans'],"['things', 'humans', 'abstractions']",['things'],False,"['things', 'humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text mainly revolve around individuals, groups or collections of people, such as 'Murillo', 'others at Google', 'Latino turnout', 'Clinton', and 'Trump'.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Murillo' and 'others at Google', both of which refer to individuals or groups of people.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The subject choices in the text include 'Murillo' as a human subject, 'she and others at Google' as a group of humans, and 'Google products' as things.""
}","['rhetorical_participants', 'things']",False,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals ('Murillo', 'others at Google', 'Clinton', 'Trump').""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The text contains references to 'Murillo' as a human subject and 'she' as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Murillo' is a human individual, making use of the 'humans' property.""
}",['humans'],0
68,659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Subject_choices,"['rhetorical_participants', 'abstractions']","['rhetorical_participants', 'abstractions']","['things', 'rhetorical_participants']",False,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'we' refers to the readers of the report who are being addressed or included in the discussion.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the writer is including themselves as a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [
    ""humans"",
    ""rhetorical participants""
  ],
  ""Explanation"": ""The text refers to 'Strzok' as a human individual and 'we' as rhetorical participants, indicating the involvement of the writer/reader.""
}","['humans', 'rhetorical_participants']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in the sentence indicates that the writer is including themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' in the sentence indicates that the writer is including themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'we' indicates that the writer is including themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],1
69,747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Subject_choices,"['concepts', 'humans']","['rhetorical_participants', 'humans', 'abstractions']","['rhetorical_participants', 'humans']",False,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'I' in the tweet is a clear example of a rhetorical participant, as the subject is the writer expressing their opinion.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'Greenwald' refers to the writer of the tweet, indicating a use of rhetorical participants.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Greenwald' as the subject indicates a rhetorical participant where the writer is referring to another individual in the tweet.""
}",['rhetorical_participants'],True,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Greenwald' as the subject indicates a rhetorical participant, as the writer is referring to someone else in the context of the tweet.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Greenwald' as the subject indicates a rhetorical participant, as the writer is referring to a specific individual's action and opinion.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Greenwald' as the subject indicates a rhetorical participant, as the writer is referring to another individual in the tweet.""
}",['rhetorical_participants'],1
70,748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Subject_choices,['concepts'],['concepts'],['things'],False,"['concepts', 'humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the text refer to 'the Guardian', 'Assange', and 'the wider corporate media', all of which are abstractions or entities that cannot be easily pointed to.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence refers to 'the reason', 'basic journalistic standards and ethics', 'hatred', 'symptom', 'malaise', and 'wider corporate media', all of which are abstractions as they cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The statement refers to 'hatred of Assange' and 'a deeper malaise' as abstractions, and it also references 'the Guardian' and 'the wider corporate media', which are rhetorical participants.""
}","['abstractions', 'rhetorical_participants']",False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence refers to 'hatred of Assange' and 'deeper malaise' which are abstract concepts.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""]
}

  						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstractions 'hatred', 'malaise', and 'ethics', which refer to concepts that cannot be easily pointed to.""
}",['abstractions'],1
71,751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Subject_choices,['abstractions'],"['slot_fillers', 'humans']",['humans'],False,"['things', 'humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to 'The Guardian' as a proper name and 'Russian trolls' as a group of people, hence falling under the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The statement refers to 'social media' and 'Russian trolls' as general all-encompassing terms, fitting the definition of concepts.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'social media' refers to an abstract concept rather than a specific tangible entity or individual.""
}",['abstractions'],False,"{
  ""Properties"": [""humans"", ""abstractions""]
}

  ","['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'The Guardian' refers to a group or collection of people, indicating the use of the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'The Guardian' refers to a group or collection of people, indicating the use of the 'humans' property.""
}",['humans'],0
72,804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Subject_choices,['humans'],['humans'],['humans'],True,"['things', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Las Vegas police' refers to a group of people.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Las Vegas police' refers to a group of people.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text contains the subject 'Las Vegas police', which refers to a group of people.""
}",['humans'],True,"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Las Vegas police', 'the gunman', and 'a security guard', all of which are humans.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Las Vegas police', 'the gunman', and 'a security guard', all of which are examples of humans.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Las Vegas police', 'the gunman', and 'a security guard', all of which are humans.""
}",['humans'],1
