sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The statement uses parallelism in grammatical structure with the repetition of 'nothing good can be said about'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism by repeating the format 'adjective + noun + prepositional phrase' with 'sanctimony and incompetence'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'nothing good' and 'sanctimony and incompetence' presents a comparison, highlighting the negative aspects of his four years.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'nothing' and 'can be said about his four years of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'his four years of' followed by different qualities 'sanctimony and incompetence'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'nothing' and 'can be said about his four years of' in the two clauses.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The statement uses parallelism in grammatical structure with the repetition of 'nothing good can be said about'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism by repeating the format 'adjective + noun + prepositional phrase' with 'sanctimony and incompetence'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'nothing good' and 'sanctimony and incompetence' presents a comparison, highlighting the negative aspects of his four years.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'nothing' and 'can be said about his four years of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'his four years of' followed by different qualities 'sanctimony and incompetence'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'nothing' and 'can be said about his four years of' in the two clauses.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'his one-time customer' as longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man' as well as 'his one-time customer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as the longer clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as well as 'any suspicious signs' and 'his one-time customer'. This creates a sense of balance and cohesion in the sentence.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'his one-time customer' as longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man' as well as 'his one-time customer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as the longer clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as well as 'any suspicious signs' and 'his one-time customer'. This creates a sense of balance and cohesion in the sentence.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'his one-time customer' as longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man' as well as 'his one-time customer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as the longer clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as well as 'any suspicious signs' and 'his one-time customer'. This creates a sense of balance and cohesion in the sentence.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'his one-time customer' as longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man' as well as 'his one-time customer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as the longer clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the gunman' and 'the man's lawyer' as well as 'any suspicious signs' and 'his one-time customer'. This creates a sense of balance and cohesion in the sentence.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' creates a comparison between Judge Kavanaugh's situation and a standard of evidence, highlighting the lack of evidence in his case.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' is a form of comparison, contrasting the situation of Judge Kavanaugh being put through the ringer with the lack of evidence."" 
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of repetition in 'without a shred of evidence' creates a grammatical structure known as parison, which emphasizes the lack of evidence and reinforces the point being made.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'being put through the ringer' and 'without a shred of evidence' exhibits grammatical structure parallelism, creating a balanced and cohesive expression.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the comparison between Judge Kavanaugh's comfort in being put through the ringer without evidence and Senator Flake's actions.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'without a shred of evidence' and 'Senator Flake' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' creates a comparison between Judge Kavanaugh's situation and a standard of evidence, highlighting the lack of evidence in his case.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' is a form of comparison, contrasting the situation of Judge Kavanaugh being put through the ringer with the lack of evidence."" 
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of repetition in 'without a shred of evidence' creates a grammatical structure known as parison, which emphasizes the lack of evidence and reinforces the point being made.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'being put through the ringer' and 'without a shred of evidence' exhibits grammatical structure parallelism, creating a balanced and cohesive expression.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the comparison between Judge Kavanaugh's comfort in being put through the ringer without evidence and Senator Flake's actions.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'without a shred of evidence' and 'Senator Flake' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' creates a comparison between Judge Kavanaugh's situation and a standard of evidence, highlighting the lack of evidence in his case.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' is a form of comparison, contrasting the situation of Judge Kavanaugh being put through the ringer with the lack of evidence."" 
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of repetition in 'without a shred of evidence' creates a grammatical structure known as parison, which emphasizes the lack of evidence and reinforces the point being made.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'being put through the ringer' and 'without a shred of evidence' exhibits grammatical structure parallelism, creating a balanced and cohesive expression.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the comparison between Judge Kavanaugh's comfort in being put through the ringer without evidence and Senator Flake's actions.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'without a shred of evidence' and 'Senator Flake' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' creates a comparison between Judge Kavanaugh's situation and a standard of evidence, highlighting the lack of evidence in his case.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'without a shred of evidence' is a form of comparison, contrasting the situation of Judge Kavanaugh being put through the ringer with the lack of evidence."" 
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of repetition in 'without a shred of evidence' creates a grammatical structure known as parison, which emphasizes the lack of evidence and reinforces the point being made.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'being put through the ringer' and 'without a shred of evidence' exhibits grammatical structure parallelism, creating a balanced and cohesive expression.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the comparison between Judge Kavanaugh's comfort in being put through the ringer without evidence and Senator Flake's actions.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'without a shred of evidence' and 'Senator Flake' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between the perceived chaos, anarchy, and illegal border crossings with the traditional view of Germany as a country known for discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between chaos, anarchy, and illegal border crossings and the perceived values of discipline and the rule of law in Germany.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present in the comparison between chaos, anarchy, and illegal border crossings being viewed as something good, and Germany being viewed as the best example of discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between the perceived chaos, anarchy, and illegal border crossings with the traditional view of Germany as a country known for discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between chaos, anarchy, and illegal border crossings and the perceived values of discipline and the rule of law in Germany.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present in the comparison between chaos, anarchy, and illegal border crossings being viewed as something good, and Germany being viewed as the best example of discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between the perceived chaos, anarchy, and illegal border crossings with the traditional view of Germany as a country known for discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between chaos, anarchy, and illegal border crossings and the perceived values of discipline and the rule of law in Germany.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present in the comparison between chaos, anarchy, and illegal border crossings being viewed as something good, and Germany being viewed as the best example of discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between the perceived chaos, anarchy, and illegal border crossings with the traditional view of Germany as a country known for discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between chaos, anarchy, and illegal border crossings and the perceived values of discipline and the rule of law in Germany.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'how chaos, anarchy and illegal border crossings are viewed as something good' and 'which we view as the best example of discipline and the rule of law.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present in the comparison between chaos, anarchy, and illegal border crossings being viewed as something good, and Germany being viewed as the best example of discipline and the rule of law.""
}",['comparison_(parallelism_in_argument)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument by comparing the testimony of Archbishop Viganò with the actions of Bergoglio, highlighting the damning details and their impact on the defense of Bergoglio.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence uses grammatical structure parallelism by repeating the pattern of 'details concerning Bergoglio's friendly relations with McCarrick' and 'details conveniently ignored by Winters, Allen, and Shea', creating a sense of balance and emphasis.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The repetition of 'details' and 'before he finally had to cut him loose' creates a sense of balance and equivalence, demonstrating grammatical structure (parison).""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure by repeating the pattern 'details...are utterly devastating to any defense of Bergoglio' for emphasis and coherence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure 'ignored by Winters, Allen and Shea' and 'utterly devastating to any defense of Bergoglio' creates a sense of balance and emphasis on the impact of the details.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence contains a repetition of the structure 'details' and 'friendly relations with McCarrick' which creates a sense of parity among longer clauses.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument by comparing the testimony of Archbishop Viganò with the actions of Bergoglio, highlighting the damning details and their impact on the defense of Bergoglio.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence uses grammatical structure parallelism by repeating the pattern of 'details concerning Bergoglio's friendly relations with McCarrick' and 'details conveniently ignored by Winters, Allen, and Shea', creating a sense of balance and emphasis.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The repetition of 'details' and 'before he finally had to cut him loose' creates a sense of balance and equivalence, demonstrating grammatical structure (parison).""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure by repeating the pattern 'details...are utterly devastating to any defense of Bergoglio' for emphasis and coherence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure 'ignored by Winters, Allen and Shea' and 'utterly devastating to any defense of Bergoglio' creates a sense of balance and emphasis on the impact of the details.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence contains a repetition of the structure 'details' and 'friendly relations with McCarrick' which creates a sense of parity among longer clauses.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
